DeliveryID,OrderID,DeliveryDate,DeliveredQty,City,Status
DIS005050,OIND005050,2025-03-23,4,Hyderabad,In Transit
DIS005051,OIND005051,2025-03-24,4,Mumbai,Shipped
DIS005052,OIND005052,2025-03-25,3,Pune,In Transit
DIS005053,OIND005053,2025-03-26,3,Chennai,In Transit
DIS005054,OIND005054,2025-03-27,3,Pune,In Transit
DIS005055,OIND005055,2025-03-28,3,Chennai,Shipped
DIS005056,OIND005056,2025-03-29,1,Chennai,Delivered
DIS005057,OIND005057,2025-03-30,2,Mumbai,Shipped
DIS005058,OIND005058,2025-03-31,2,Pune,In Transit
DIS005059,OIND005059,2025-04-01,4,Bangalore,In Transit
DIS005060,OIND005060,2025-04-02,2,Pune,In Transit
DIS005061,OIND005061,2025-04-03,3,Pune,In Transit
DIS005062,OIND005062,2025-04-04,2,Bangalore,In Transit
DIS005063,OIND005063,2025-04-05,1,Pune,Delivered
DIS005064,OIND005064,2025-04-06,4,Chennai,Delivered
DIS005065,OIND005065,2025-04-07,3,Hyderabad,In Transit
DIS005066,OIND005066,2025-04-08,4,Delhi,Delivered
DIS005067,OIND005067,2025-04-09,4,Mumbai,Delivered
DIS005068,OIND005068,2025-04-10,3,Bangalore,Delivered
DIS005069,OIND005069,2025-04-11,1,Chennai,Shipped
DIS005070,OIND005070,2025-04-12,2,Hyderabad,In Transit
DIS005071,OIND005071,2025-04-13,1,Chennai,Delivered
DIS005072,OIND005072,2025-04-14,4,Mumbai,Delivered
DIS005073,OIND005073,2025-04-15,4,Bangalore,Shipped
DIS005074,OIND005074,2025-04-16,2,Pune,Delivered
DIS005075,OIND005075,2025-04-17,1,Delhi,In Transit
DIS005076,OIND005076,2025-04-18,3,Chennai,In Transit
DIS005077,OIND005077,2025-04-19,1,Pune,Shipped
DIS005078,OIND005078,2025-04-20,2,Hyderabad,Shipped
DIS005079,OIND005079,2025-04-21,3,Pune,Shipped
DIS005080,OIND005080,2025-04-22,1,Bangalore,Delivered
DIS005081,OIND005081,2025-04-23,3,Bangalore,In Transit
DIS005082,OIND005082,2025-04-24,2,Hyderabad,Shipped
DIS005083,OIND005083,2025-04-25,1,Bangalore,Shipped
DIS005084,OIND005084,2025-04-26,1,Mumbai,In Transit
DIS005085,OIND005085,2025-04-27,3,Chennai,Delivered
DIS005086,OIND005086,2025-04-28,4,Pune,Shipped
DIS005087,OIND005087,2025-04-29,1,Bangalore,In Transit
DIS005088,OIND005088,2025-04-30,2,Mumbai,Shipped
DIS005089,OIND005089,2025-05-01,3,Hyderabad,In Transit
DIS005090,OIND005090,2025-05-02,4,Pune,In Transit
DIS005091,OIND005091,2025-05-03,4,Chennai,Shipped
DIS005092,OIND005092,2025-05-04,1,Hyderabad,In Transit
DIS005093,OIND005093,2025-05-05,1,Pune,Shipped
DIS005094,OIND005094,2025-05-06,3,Mumbai,Shipped
DIS005095,OIND005095,2025-05-07,2,Chennai,In Transit
DIS005096,OIND005096,2025-05-08,4,Mumbai,Delivered
DIS005097,OIND005097,2025-05-09,4,Mumbai,In Transit
DIS005098,OIND005098,2025-05-10,3,Pune,Shipped
DIS005099,OIND005099,2025-05-11,3,Pune,In Transit
DIS005100,OIND005100,2025-05-12,2,Chennai,Shipped
DIS005101,OIND005101,2025-05-13,2,Bangalore,Delivered
DIS005102,OIND005102,2025-05-14,4,Delhi,In Transit
DIS005103,OIND005103,2025-05-15,3,Mumbai,Shipped
DIS005104,OIND005104,2025-05-16,1,Pune,Shipped
DIS005105,OIND005105,2025-05-17,2,Chennai,In Transit
DIS005106,OIND005106,2025-05-18,1,Delhi,Shipped
DIS005107,OIND005107,2025-05-19,4,Pune,In Transit
DIS005108,OIND005108,2025-05-20,4,Bangalore,Delivered
DIS005109,OIND005109,2025-05-21,4,Chennai,Shipped
DIS005110,OIND005110,2025-05-22,3,Pune,Delivered
DIS005111,OIND005111,2025-05-23,2,Bangalore,In Transit
DIS005112,OIND005112,2025-05-24,1,Mumbai,Delivered
DIS005113,OIND005113,2025-05-25,3,Chennai,Delivered
DIS005114,OIND005114,2025-05-26,1,Pune,Shipped
DIS005115,OIND005115,2025-05-27,4,Pune,Shipped
DIS005116,OIND005116,2025-05-28,2,Pune,Delivered
DIS005117,OIND005117,2025-05-29,3,Mumbai,In Transit
DIS005118,OIND005118,2025-05-30,2,Chennai,In Transit
DIS005119,OIND005119,2025-05-31,2,Pune,In Transit
DIS005120,OIND005120,2025-06-01,1,Pune,Delivered
DIS005121,OIND005121,2025-06-02,3,Pune,Delivered
DIS005122,OIND005122,2025-06-03,2,Pune,In Transit
DIS005123,OIND005123,2025-06-04,1,Hyderabad,Delivered
DIS005124,OIND005124,2025-06-05,2,Delhi,In Transit
DIS005125,OIND005125,2025-06-06,2,Hyderabad,Shipped
DIS005126,OIND005126,2025-06-07,1,Delhi,Shipped
DIS005127,OIND005127,2025-06-08,3,Pune,Delivered
DIS005128,OIND005128,2025-06-09,2,Mumbai,In Transit
DIS005129,OIND005129,2025-06-10,3,Bangalore,Shipped
DIS005130,OIND005130,2025-06-11,3,Mumbai,Delivered
DIS005131,OIND005131,2025-06-12,3,Hyderabad,Shipped
DIS005132,OIND005132,2025-06-13,1,Hyderabad,Delivered
DIS005133,OIND005133,2025-06-14,2,Bangalore,Shipped
DIS005134,OIND005134,2025-06-15,3,Mumbai,Delivered
DIS005135,OIND005135,2025-06-16,2,Delhi,Delivered
DIS005136,OIND005136,2025-06-17,3,Chennai,In Transit
DIS005137,OIND005137,2025-06-18,4,Hyderabad,Shipped
DIS005138,OIND005138,2025-06-19,4,Chennai,Shipped
DIS005139,OIND005139,2025-06-20,3,Pune,In Transit
DIS005140,OIND005140,2025-06-21,1,Bangalore,In Transit
DIS005141,OIND005141,2025-06-22,3,Chennai,Shipped
DIS005142,OIND005142,2025-06-23,2,Hyderabad,Delivered
DIS005143,OIND005143,2025-06-24,4,Delhi,Shipped
DIS005144,OIND005144,2025-06-25,4,Pune,In Transit
DIS005145,OIND005145,2025-06-26,3,Chennai,Delivered
DIS005146,OIND005146,2025-06-27,2,Pune,Shipped
DIS005147,OIND005147,2025-06-28,2,Delhi,Shipped
DIS005148,OIND005148,2025-06-29,3,Mumbai,Shipped
DIS005149,OIND005149,2025-06-30,3,Delhi,Delivered
DIS005150,OIND005150,2025-07-01,2,Bangalore,Shipped
DIS005151,OIND005151,2025-07-02,4,Chennai,Delivered
DIS005152,OIND005152,2025-07-03,2,Hyderabad,Shipped
DIS005153,OIND005153,2025-07-04,1,Pune,Shipped
DIS005154,OIND005154,2025-07-05,3,Hyderabad,Delivered
DIS005155,OIND005155,2025-07-06,4,Chennai,In Transit
DIS005156,OIND005156,2025-07-07,3,Chennai,Shipped
DIS005157,OIND005157,2025-07-08,3,Hyderabad,Delivered
DIS005158,OIND005158,2025-07-09,3,Bangalore,Delivered
DIS005159,OIND005159,2025-07-10,2,Delhi,Shipped
DIS005160,OIND005160,2025-07-11,1,Hyderabad,Shipped
DIS005161,OIND005161,2025-07-12,4,Chennai,In Transit
DIS005162,OIND005162,2025-07-13,2,Mumbai,In Transit
DIS005163,OIND005163,2025-07-14,1,Chennai,Shipped
DIS005164,OIND005164,2025-07-15,3,Mumbai,Shipped
DIS005165,OIND005165,2025-07-16,1,Chennai,Delivered
DIS005166,OIND005166,2025-07-17,3,Delhi,Shipped
DIS005167,OIND005167,2025-07-18,3,Chennai,In Transit
DIS005168,OIND005168,2025-07-19,3,Pune,Delivered
DIS005169,OIND005169,2025-07-20,3,Pune,In Transit
DIS005170,OIND005170,2025-07-21,1,Bangalore,In Transit
DIS005171,OIND005171,2025-07-22,2,Chennai,Shipped
DIS005172,OIND005172,2025-07-23,2,Mumbai,Shipped
DIS005173,OIND005173,2025-07-24,4,Pune,Shipped
DIS005174,OIND005174,2025-07-25,3,Delhi,In Transit
DIS005175,OIND005175,2025-07-26,1,Mumbai,In Transit
DIS005176,OIND005176,2025-07-27,4,Chennai,Shipped
DIS005177,OIND005177,2025-07-28,4,Delhi,In Transit
DIS005178,OIND005178,2025-07-29,2,Hyderabad,Shipped
DIS005179,OIND005179,2025-07-30,1,Mumbai,Shipped
DIS005180,OIND005180,2025-07-31,4,Delhi,Shipped
DIS005181,OIND005181,2025-08-01,1,Pune,Shipped
DIS005182,OIND005182,2025-08-02,3,Pune,In Transit
DIS005183,OIND005183,2025-08-03,1,Hyderabad,Shipped
DIS005184,OIND005184,2025-08-04,2,Chennai,In Transit
DIS005185,OIND005185,2025-08-05,3,Chennai,Shipped
DIS005186,OIND005186,2025-08-06,2,Pune,Shipped
DIS005187,OIND005187,2025-08-07,4,Hyderabad,Shipped
DIS005188,OIND005188,2025-08-08,2,Hyderabad,In Transit
DIS005189,OIND005189,2025-08-09,4,Delhi,Shipped
DIS005190,OIND005190,2025-08-10,1,Delhi,Delivered
DIS005191,OIND005191,2025-08-11,1,Mumbai,Delivered
DIS005192,OIND005192,2025-08-12,1,Chennai,Shipped
DIS005193,OIND005193,2025-08-13,2,Mumbai,Delivered
DIS005194,OIND005194,2025-08-14,3,Pune,Delivered
DIS005195,OIND005195,2025-08-15,1,Pune,Shipped
DIS005196,OIND005196,2025-08-16,3,Pune,In Transit
DIS005197,OIND005197,2025-08-17,2,Delhi,Shipped
DIS005198,OIND005198,2025-08-18,4,Delhi,In Transit
DIS005199,OIND005199,2025-08-19,3,Chennai,In Transit
DIS005200,OIND005200,2025-08-20,1,Bangalore,In Transit
DIS005201,OIND005201,2025-08-21,1,Hyderabad,Shipped
DIS005202,OIND005202,2025-08-22,2,Mumbai,Delivered
DIS005203,OIND005203,2025-08-23,4,Delhi,Shipped
DIS005204,OIND005204,2025-08-24,2,Pune,Shipped
DIS005205,OIND005205,2025-08-25,3,Hyderabad,Delivered
DIS005206,OIND005206,2025-08-26,3,Pune,In Transit
DIS005207,OIND005207,2025-08-27,3,Hyderabad,In Transit
DIS005208,OIND005208,2025-08-28,3,Chennai,In Transit
DIS005209,OIND005209,2025-08-29,2,Hyderabad,Shipped
DIS005210,OIND005210,2025-08-30,3,Pune,Delivered
DIS005211,OIND005211,2025-08-31,3,Delhi,Delivered
DIS005212,OIND005212,2025-09-01,4,Delhi,Delivered
DIS005213,OIND005213,2025-09-02,2,Mumbai,In Transit
DIS005214,OIND005214,2025-09-03,2,Mumbai,In Transit
DIS005215,OIND005215,2025-09-04,2,Pune,Delivered
DIS005216,OIND005216,2025-09-05,4,Chennai,Delivered
DIS005217,OIND005217,2025-09-06,3,Chennai,In Transit
DIS005218,OIND005218,2025-09-07,3,Chennai,In Transit
DIS005219,OIND005219,2025-09-08,2,Pune,Shipped
DIS005220,OIND005220,2025-09-09,4,Bangalore,In Transit
DIS005221,OIND005221,2025-09-10,3,Chennai,In Transit
DIS005222,OIND005222,2025-09-11,4,Pune,Shipped
DIS005223,OIND005223,2025-09-12,1,Bangalore,Delivered
DIS005224,OIND005224,2025-09-13,3,Pune,Shipped
DIS005225,OIND005225,2025-09-14,4,Hyderabad,Delivered
DIS005226,OIND005226,2025-09-15,3,Chennai,Shipped
DIS005227,OIND005227,2025-09-16,4,Mumbai,Shipped
DIS005228,OIND005228,2025-09-17,3,Bangalore,In Transit
DIS005229,OIND005229,2025-09-18,4,Mumbai,In Transit
DIS005230,OIND005230,2025-09-19,4,Chennai,Delivered
DIS005231,OIND005231,2025-09-20,1,Delhi,Shipped
DIS005232,OIND005232,2025-09-21,2,Pune,Shipped
DIS005233,OIND005233,2025-09-22,3,Pune,Shipped
DIS005234,OIND005234,2025-09-23,2,Mumbai,In Transit
DIS005235,OIND005235,2025-09-24,3,Bangalore,Delivered
DIS005236,OIND005236,2025-09-25,1,Mumbai,In Transit
DIS005237,OIND005237,2025-09-26,2,Delhi,In Transit
DIS005238,OIND005238,2025-09-27,1,Bangalore,Delivered
DIS005239,OIND005239,2025-09-28,1,Delhi,Delivered
DIS005240,OIND005240,2025-09-29,4,Delhi,In Transit
DIS005241,OIND005241,2025-09-30,3,Bangalore,In Transit
DIS005242,OIND005242,2025-10-01,3,Delhi,Delivered
DIS005243,OIND005243,2025-10-02,1,Delhi,Delivered
DIS005244,OIND005244,2025-10-03,1,Mumbai,Shipped
DIS005245,OIND005245,2025-10-04,2,Pune,Shipped
DIS005246,OIND005246,2025-10-05,1,Chennai,Delivered
DIS005247,OIND005247,2025-10-06,1,Chennai,Shipped
DIS005248,OIND005248,2025-10-07,3,Delhi,Shipped
DIS005249,OIND005249,2025-10-08,4,Mumbai,Delivered
DIS005250,OIND005250,2025-10-09,3,Hyderabad,Delivered
DIS005251,OIND005251,2025-10-10,1,Pune,In Transit
DIS005252,OIND005252,2025-10-11,3,Delhi,In Transit
DIS005253,OIND005253,2025-10-12,4,Hyderabad,Shipped
DIS005254,OIND005254,2025-10-13,2,Bangalore,Delivered
DIS005255,OIND005255,2025-10-14,1,Hyderabad,Shipped
DIS005256,OIND005256,2025-10-15,3,Bangalore,Delivered
DIS005257,OIND005257,2025-10-16,3,Hyderabad,In Transit
DIS005258,OIND005258,2025-10-17,1,Chennai,In Transit
DIS005259,OIND005259,2025-10-18,4,Delhi,In Transit
DIS005260,OIND005260,2025-10-19,4,Hyderabad,Shipped
DIS005261,OIND005261,2025-10-20,3,Mumbai,In Transit
DIS005262,OIND005262,2025-10-21,1,Delhi,In Transit
DIS005263,OIND005263,2025-10-22,3,Delhi,Shipped
DIS005264,OIND005264,2025-10-23,4,Pune,Delivered
DIS005265,OIND005265,2025-10-24,1,Chennai,Shipped
DIS005266,OIND005266,2025-10-25,2,Delhi,Delivered
DIS005267,OIND005267,2025-10-26,3,Delhi,In Transit
DIS005268,OIND005268,2025-10-27,3,Pune,In Transit
DIS005269,OIND005269,2025-10-28,2,Mumbai,Delivered
DIS005270,OIND005270,2025-10-29,1,Mumbai,In Transit
DIS005271,OIND005271,2025-10-30,3,Chennai,Delivered
DIS005272,OIND005272,2025-10-31,3,Bangalore,Delivered
DIS005273,OIND005273,2025-11-01,1,Mumbai,Shipped
DIS005274,OIND005274,2025-11-02,3,Bangalore,In Transit
DIS005275,OIND005275,2025-11-03,1,Bangalore,Shipped
DIS005276,OIND005276,2025-11-04,3,Pune,Shipped
DIS005277,OIND005277,2025-11-05,3,Bangalore,Delivered
DIS005278,OIND005278,2025-11-06,1,Bangalore,Delivered
DIS005279,OIND005279,2025-11-07,2,Chennai,Shipped
DIS005280,OIND005280,2025-11-08,3,Delhi,Delivered
DIS005281,OIND005281,2025-11-09,2,Chennai,Shipped
DIS005282,OIND005282,2025-11-10,2,Mumbai,Shipped
DIS005283,OIND005283,2025-11-11,3,Hyderabad,In Transit
DIS005284,OIND005284,2025-11-12,2,Chennai,In Transit
DIS005285,OIND005285,2025-11-13,4,Hyderabad,Delivered
DIS005286,OIND005286,2025-11-14,1,Delhi,In Transit
DIS005287,OIND005287,2025-11-15,4,Chennai,In Transit
DIS005288,OIND005288,2025-11-16,3,Mumbai,Shipped
DIS005289,OIND005289,2025-11-17,4,Delhi,Shipped
DIS005290,OIND005290,2025-11-18,3,Delhi,In Transit
DIS005291,OIND005291,2025-11-19,2,Hyderabad,Delivered
DIS005292,OIND005292,2025-11-20,1,Bangalore,Shipped
DIS005293,OIND005293,2025-11-21,1,Hyderabad,Shipped
DIS005294,OIND005294,2025-11-22,2,Bangalore,Shipped
DIS005295,OIND005295,2025-11-23,3,Hyderabad,In Transit
DIS005296,OIND005296,2025-11-24,2,Hyderabad,Delivered
DIS005297,OIND005297,2025-11-25,1,Mumbai,In Transit
DIS005298,OIND005298,2025-11-26,1,Pune,Shipped
DIS005299,OIND005299,2025-11-27,1,Pune,Delivered
DIS005300,OIND005300,2025-11-28,2,Chennai,Shipped
DIS005301,OIND005301,2025-11-29,1,Chennai,Shipped
DIS005302,OIND005302,2025-11-30,4,Mumbai,In Transit
DIS005303,OIND005303,2025-12-01,1,Chennai,Shipped
DIS005304,OIND005304,2025-12-02,4,Pune,Delivered
DIS005305,OIND005305,2025-12-03,2,Chennai,In Transit
DIS005306,OIND005306,2025-12-04,4,Mumbai,Delivered
DIS005307,OIND005307,2025-12-05,2,Hyderabad,Shipped
DIS005308,OIND005308,2025-12-06,2,Chennai,Delivered
DIS005309,OIND005309,2025-12-07,3,Bangalore,Delivered
DIS005310,OIND005310,2025-12-08,1,Mumbai,Delivered
DIS005311,OIND005311,2025-12-09,4,Delhi,Delivered
DIS005312,OIND005312,2025-12-10,3,Chennai,Delivered
DIS005313,OIND005313,2025-12-11,4,Chennai,Shipped
DIS005314,OIND005314,2025-12-12,3,Mumbai,Shipped
DIS005315,OIND005315,2025-12-13,1,Bangalore,In Transit
DIS005316,OIND005316,2025-12-14,1,Pune,Delivered
DIS005317,OIND005317,2025-12-15,1,Bangalore,Delivered
DIS005318,OIND005318,2025-12-16,2,Delhi,Shipped
DIS005319,OIND005319,2025-12-17,4,Mumbai,In Transit
DIS005320,OIND005320,2025-12-18,3,Hyderabad,In Transit
DIS005321,OIND005321,2025-12-19,1,Chennai,Delivered
DIS005322,OIND005322,2025-12-20,4,Hyderabad,In Transit
DIS005323,OIND005323,2025-12-21,3,Pune,Delivered
DIS005324,OIND005324,2025-12-22,4,Mumbai,In Transit
DIS005325,OIND005325,2025-12-23,2,Hyderabad,In Transit
DIS005326,OIND005326,2025-12-24,3,Chennai,Shipped
DIS005327,OIND005327,2025-12-25,1,Mumbai,Shipped
DIS005328,OIND005328,2025-12-26,1,Bangalore,Shipped
DIS005329,OIND005329,2025-12-27,3,Bangalore,In Transit
DIS005330,OIND005330,2025-12-28,2,Chennai,Shipped
DIS005331,OIND005331,2025-12-29,2,Chennai,Shipped
DIS005332,OIND005332,2025-12-30,2,Delhi,Delivered
DIS005333,OIND005333,2025-12-31,4,Chennai,In Transit
DIS005334,OIND005334,2026-01-01,2,Bangalore,In Transit
DIS005335,OIND005335,2026-01-02,1,Bangalore,In Transit
DIS005336,OIND005336,2026-01-03,4,Mumbai,Shipped
DIS005337,OIND005337,2026-01-04,4,Mumbai,Delivered
DIS005338,OIND005338,2026-01-05,3,Hyderabad,Shipped
DIS005339,OIND005339,2026-01-06,1,Mumbai,In Transit
DIS005340,OIND005340,2026-01-07,3,Mumbai,Delivered
DIS005341,OIND005341,2026-01-08,4,Pune,In Transit
DIS005342,OIND005342,2026-01-09,2,Delhi,Shipped
DIS005343,OIND005343,2026-01-10,1,Bangalore,Delivered
DIS005344,OIND005344,2026-01-11,1,Delhi,In Transit
DIS005345,OIND005345,2026-01-12,1,Pune,Shipped
DIS005346,OIND005346,2026-01-13,1,Hyderabad,Delivered
DIS005347,OIND005347,2026-01-14,1,Chennai,In Transit
DIS005348,OIND005348,2026-01-15,4,Delhi,Delivered
DIS005349,OIND005349,2026-01-16,4,Pune,In Transit
DIS005350,OIND005350,2026-01-17,4,Bangalore,In Transit
DIS005351,OIND005351,2026-01-18,4,Hyderabad,Delivered
DIS005352,OIND005352,2026-01-19,4,Mumbai,Delivered
DIS005353,OIND005353,2026-01-20,2,Mumbai,In Transit
DIS005354,OIND005354,2026-01-21,1,Hyderabad,In Transit
DIS005355,OIND005355,2026-01-22,1,Bangalore,Delivered
DIS005356,OIND005356,2026-01-23,4,Delhi,Shipped
DIS005357,OIND005357,2026-01-24,3,Pune,Shipped
DIS005358,OIND005358,2026-01-25,2,Chennai,In Transit
DIS005359,OIND005359,2026-01-26,3,Pune,In Transit
DIS005360,OIND005360,2026-01-27,3,Pune,Shipped
DIS005361,OIND005361,2026-01-28,1,Hyderabad,Shipped
DIS005362,OIND005362,2026-01-29,1,Chennai,Delivered
DIS005363,OIND005363,2026-01-30,3,Chennai,In Transit
DIS005364,OIND005364,2026-01-31,1,Pune,Delivered
DIS005365,OIND005365,2026-02-01,4,Bangalore,In Transit
DIS005366,OIND005366,2026-02-02,1,Bangalore,Delivered
DIS005367,OIND005367,2026-02-03,1,Delhi,In Transit
DIS005368,OIND005368,2026-02-04,3,Mumbai,In Transit
DIS005369,OIND005369,2026-02-05,3,Hyderabad,Shipped
DIS005370,OIND005370,2026-02-06,2,Bangalore,Shipped
DIS005371,OIND005371,2026-02-07,4,Pune,Shipped
DIS005372,OIND005372,2026-02-08,3,Pune,In Transit
DIS005373,OIND005373,2026-02-09,4,Hyderabad,Delivered
DIS005374,OIND005374,2026-02-10,1,Hyderabad,Shipped
DIS005375,OIND005375,2026-02-11,4,Mumbai,In Transit
DIS005376,OIND005376,2026-02-12,2,Pune,In Transit
DIS005377,OIND005377,2026-02-13,1,Bangalore,Shipped
DIS005378,OIND005378,2026-02-14,2,Bangalore,Shipped
DIS005379,OIND005379,2026-02-15,2,Bangalore,Shipped
DIS005380,OIND005380,2026-02-16,2,Chennai,In Transit
DIS005381,OIND005381,2026-02-17,1,Pune,In Transit
DIS005382,OIND005382,2026-02-18,2,Mumbai,In Transit
DIS005383,OIND005383,2026-02-19,2,Mumbai,Delivered
DIS005384,OIND005384,2026-02-20,2,Delhi,Delivered
DIS005385,OIND005385,2026-02-21,4,Hyderabad,In Transit
DIS005386,OIND005386,2026-02-22,2,Chennai,Shipped
DIS005387,OIND005387,2026-02-23,1,Mumbai,In Transit
DIS005388,OIND005388,2026-02-24,4,Chennai,In Transit
DIS005389,OIND005389,2026-02-25,2,Bangalore,In Transit
DIS005390,OIND005390,2026-02-26,1,Mumbai,In Transit
DIS005391,OIND005391,2026-02-27,1,Pune,In Transit
DIS005392,OIND005392,2026-02-28,4,Pune,Shipped
DIS005393,OIND005393,2026-03-01,2,Mumbai,Delivered
DIS005394,OIND005394,2026-03-02,1,Bangalore,Shipped
DIS005395,OIND005395,2026-03-03,1,Delhi,In Transit
DIS005396,OIND005396,2026-03-04,1,Pune,Delivered
DIS005397,OIND005397,2026-03-05,3,Pune,In Transit
DIS005398,OIND005398,2026-03-06,1,Bangalore,Delivered
DIS005399,OIND005399,2026-03-07,3,Bangalore,Delivered
DIS005400,OIND005400,2026-03-08,3,Delhi,In Transit
DIS005401,OIND005401,2026-03-09,3,Delhi,Delivered
DIS005402,OIND005402,2026-03-10,2,Bangalore,Shipped
DIS005403,OIND005403,2026-03-11,4,Delhi,In Transit
DIS005404,OIND005404,2026-03-12,1,Pune,Shipped
DIS005405,OIND005405,2026-03-13,1,Delhi,Shipped
DIS005406,OIND005406,2026-03-14,4,Mumbai,Shipped
DIS005407,OIND005407,2026-03-15,2,Delhi,In Transit
DIS005408,OIND005408,2026-03-16,2,Pune,Delivered
DIS005409,OIND005409,2026-03-17,4,Chennai,Shipped
DIS005410,OIND005410,2026-03-18,2,Hyderabad,In Transit
DIS005411,OIND005411,2026-03-19,4,Pune,Delivered
DIS005412,OIND005412,2026-03-20,3,Pune,Delivered
DIS005413,OIND005413,2026-03-21,1,Chennai,Delivered
DIS005414,OIND005414,2026-03-22,2,Delhi,Delivered
DIS005415,OIND005415,2026-03-23,3,Hyderabad,Delivered
DIS005416,OIND005416,2026-03-24,2,Delhi,Delivered
DIS005417,OIND005417,2026-03-25,4,Hyderabad,Delivered
DIS005418,OIND005418,2026-03-26,3,Chennai,In Transit
DIS005419,OIND005419,2026-03-27,2,Chennai,Shipped
DIS005420,OIND005420,2026-03-28,3,Chennai,Delivered
DIS005421,OIND005421,2026-03-29,3,Pune,Delivered
DIS005422,OIND005422,2026-03-30,2,Chennai,In Transit
DIS005423,OIND005423,2026-03-31,1,Mumbai,Delivered
DIS005424,OIND005424,2026-04-01,1,Hyderabad,Shipped
DIS005425,OIND005425,2026-04-02,3,Chennai,Delivered
DIS005426,OIND005426,2026-04-03,2,Mumbai,Shipped
DIS005427,OIND005427,2026-04-04,4,Hyderabad,Shipped
DIS005428,OIND005428,2026-04-05,4,Hyderabad,Shipped
DIS005429,OIND005429,2026-04-06,2,Hyderabad,Delivered
DIS005430,OIND005430,2026-04-07,2,Chennai,Shipped
DIS005431,OIND005431,2026-04-08,2,Hyderabad,In Transit
DIS005432,OIND005432,2026-04-09,3,Bangalore,In Transit
DIS005433,OIND005433,2026-04-10,2,Hyderabad,In Transit
DIS005434,OIND005434,2026-04-11,3,Chennai,In Transit
DIS005435,OIND005435,2026-04-12,3,Bangalore,In Transit
DIS005436,OIND005436,2026-04-13,2,Pune,Delivered
DIS005437,OIND005437,2026-04-14,3,Bangalore,In Transit
DIS005438,OIND005438,2026-04-15,2,Delhi,Shipped
DIS005439,OIND005439,2026-04-16,2,Mumbai,Delivered
DIS005440,OIND005440,2026-04-17,4,Pune,Delivered
DIS005441,OIND005441,2026-04-18,2,Bangalore,Delivered
DIS005442,OIND005442,2026-04-19,2,Pune,Delivered
