OrderID,CustomerID,MaterialCode,OrderDate,City,Quantity,Status
OIND015067,9505,WPUR200,2025-03-09,Hyderabad,3,In Process
OIND015068,9895,WPUR200,2025-03-10,Bangalore,2,Open
OIND015069,7617,WPUR300,2025-03-11,Pune,4,Delivered
OIND015070,2298,WPUR200,2025-03-12,Delhi,2,In Process
OIND015071,4387,WPUR200,2025-03-13,Chennai,1,Delivered
OIND015072,1688,WPUR300,2025-03-14,Bangalore,4,Open
OIND015073,4006,WPUR100,2025-03-15,Bangalore,2,In Process
OIND015074,9111,WPUR200,2025-03-16,Hyderabad,4,In Process
OIND015075,8288,WPUR300,2025-03-17,Hyderabad,1,Delivered
OIND015076,4454,WPUR200,2025-03-18,Pune,4,Open
OIND015077,7889,WPUR300,2025-03-19,Delhi,4,Open
OIND015078,8747,WPUR300,2025-03-20,Delhi,4,Open
OIND015079,5117,WPUR200,2025-03-21,Delhi,1,Open
OIND015080,4437,WPUR300,2025-03-22,Chennai,1,In Process
OIND015081,2116,WPUR300,2025-03-23,Hyderabad,1,Delivered
OIND015082,2713,WPUR200,2025-03-24,Delhi,3,Delivered
OIND015083,3789,WPUR100,2025-03-25,Mumbai,3,Delivered
OIND015084,5039,WPUR100,2025-03-26,Pune,4,Open
OIND015085,3970,WPUR200,2025-03-27,Hyderabad,1,Delivered
OIND015086,5559,WPUR100,2025-03-28,Chennai,4,Open
OIND015087,4170,WPUR100,2025-03-29,Mumbai,4,Open
OIND015088,3177,WPUR200,2025-03-30,Pune,3,Open
OIND015089,5306,WPUR200,2025-03-31,Hyderabad,3,Open
OIND015090,7577,WPUR300,2025-04-01,Hyderabad,1,In Process
OIND015091,1283,WPUR200,2025-04-02,Mumbai,4,In Process
OIND015092,6478,WPUR100,2025-04-03,Pune,4,Open
OIND015093,9545,WPUR200,2025-04-04,Hyderabad,3,In Process
OIND015094,8172,WPUR200,2025-04-05,Pune,3,In Process
OIND015095,1682,WPUR100,2025-04-06,Pune,2,Open
OIND015096,5299,WPUR300,2025-04-07,Bangalore,2,In Process
OIND015097,1546,WPUR200,2025-04-08,Hyderabad,1,Open
OIND015098,6107,WPUR100,2025-04-09,Hyderabad,1,In Process
OIND015099,1231,WPUR100,2025-04-10,Pune,4,Delivered
OIND015100,8973,WPUR200,2025-04-11,Pune,3,Open
OIND015101,9977,WPUR300,2025-04-12,Delhi,4,In Process
OIND015102,4642,WPUR200,2025-04-13,Pune,4,Delivered
OIND015103,1630,WPUR300,2025-04-14,Pune,4,Open
OIND015104,5380,WPUR100,2025-04-15,Mumbai,2,Open
OIND015105,9385,WPUR300,2025-04-16,Hyderabad,3,Open
OIND015106,6368,WPUR300,2025-04-17,Hyderabad,3,Open
OIND015107,1462,WPUR100,2025-04-18,Delhi,2,In Process
OIND015108,9369,WPUR200,2025-04-19,Delhi,2,In Process
OIND015109,4501,WPUR100,2025-04-20,Mumbai,2,In Process
OIND015110,5472,WPUR300,2025-04-21,Chennai,3,In Process
OIND015111,7802,WPUR100,2025-04-22,Bangalore,1,In Process
OIND015112,6478,WPUR100,2025-04-23,Bangalore,1,Delivered
OIND015113,2029,WPUR300,2025-04-24,Chennai,2,In Process
OIND015114,4134,WPUR200,2025-04-25,Bangalore,1,Open
OIND015115,1220,WPUR200,2025-04-26,Bangalore,4,Delivered
OIND015116,1460,WPUR300,2025-04-27,Delhi,4,In Process
OIND015117,9753,WPUR300,2025-04-28,Delhi,3,In Process
OIND015118,7889,WPUR300,2025-04-29,Delhi,3,Delivered
OIND015119,7986,WPUR200,2025-04-30,Hyderabad,3,Delivered
OIND015120,5774,WPUR100,2025-05-01,Bangalore,2,Delivered
OIND015121,3733,WPUR200,2025-05-02,Bangalore,2,In Process
OIND015122,6010,WPUR200,2025-05-03,Pune,4,Open
OIND015123,1781,WPUR100,2025-05-04,Mumbai,1,Delivered
OIND015124,3019,WPUR300,2025-05-05,Delhi,3,Open
OIND015125,4415,WPUR200,2025-05-06,Pune,4,In Process
OIND015126,1087,WPUR100,2025-05-07,Hyderabad,2,Delivered
OIND015127,8722,WPUR200,2025-05-08,Delhi,4,Delivered
OIND015128,4689,WPUR300,2025-05-09,Chennai,4,Delivered
OIND015129,1634,WPUR200,2025-05-10,Mumbai,3,Open
OIND015130,9361,WPUR100,2025-05-11,Delhi,1,Open
OIND015131,9381,WPUR300,2025-05-12,Pune,2,Delivered
OIND015132,9194,WPUR200,2025-05-13,Chennai,1,In Process
OIND015133,2532,WPUR200,2025-05-14,Hyderabad,4,In Process
OIND015134,6186,WPUR100,2025-05-15,Bangalore,4,Delivered
OIND015135,2678,WPUR200,2025-05-16,Delhi,3,In Process
OIND015136,1404,WPUR300,2025-05-17,Pune,2,In Process
OIND015137,4732,WPUR200,2025-05-18,Pune,4,In Process
OIND015138,4431,WPUR100,2025-05-19,Mumbai,1,Delivered
OIND015139,8661,WPUR300,2025-05-20,Bangalore,4,Open
OIND015140,3841,WPUR200,2025-05-21,Delhi,1,Delivered
OIND015141,9639,WPUR200,2025-05-22,Hyderabad,4,Open
OIND015142,1500,WPUR300,2025-05-23,Delhi,1,Open
OIND015143,4896,WPUR300,2025-05-24,Bangalore,2,In Process
OIND015144,1160,WPUR300,2025-05-25,Mumbai,3,Open
OIND015145,2867,WPUR200,2025-05-26,Hyderabad,3,Delivered
OIND015146,1122,WPUR100,2025-05-27,Hyderabad,3,Open
OIND015147,4624,WPUR100,2025-05-28,Mumbai,1,In Process
OIND015148,9156,WPUR100,2025-05-29,Pune,1,In Process
OIND015149,6999,WPUR300,2025-05-30,Pune,4,In Process
OIND015150,2721,WPUR300,2025-05-31,Bangalore,1,Delivered
OIND015151,2400,WPUR200,2025-06-01,Bangalore,3,Delivered
OIND015152,3428,WPUR300,2025-06-02,Hyderabad,3,Delivered
OIND015153,6166,WPUR300,2025-06-03,Delhi,1,In Process
OIND015154,5075,WPUR300,2025-06-04,Mumbai,3,Delivered
OIND015155,5215,WPUR100,2025-06-05,Mumbai,2,In Process
OIND015156,3860,WPUR200,2025-06-06,Pune,4,Open
OIND015157,7007,WPUR300,2025-06-07,Chennai,3,Delivered
OIND015158,9731,WPUR200,2025-06-08,Bangalore,3,Delivered
OIND015159,1025,WPUR300,2025-06-09,Chennai,2,Delivered
OIND015160,7249,WPUR100,2025-06-10,Bangalore,3,Open
OIND015161,8999,WPUR200,2025-06-11,Mumbai,2,Open
OIND015162,5358,WPUR100,2025-06-12,Chennai,1,In Process
OIND015163,9245,WPUR200,2025-06-13,Hyderabad,3,Open
OIND015164,8851,WPUR200,2025-06-14,Bangalore,1,Open
OIND015165,4308,WPUR100,2025-06-15,Delhi,1,Open
OIND015166,6140,WPUR300,2025-06-16,Mumbai,2,In Process
OIND015167,6059,WPUR200,2025-06-17,Delhi,4,Delivered
OIND015168,3940,WPUR100,2025-06-18,Hyderabad,3,In Process
OIND015169,2042,WPUR100,2025-06-19,Delhi,4,Open
OIND015170,2503,WPUR200,2025-06-20,Delhi,1,Delivered
OIND015171,8911,WPUR200,2025-06-21,Chennai,2,Delivered
OIND015172,6446,WPUR100,2025-06-22,Pune,3,In Process
OIND015173,3937,WPUR200,2025-06-23,Pune,2,In Process
OIND015174,7588,WPUR300,2025-06-24,Bangalore,4,In Process
OIND015175,5848,WPUR100,2025-06-25,Bangalore,3,Delivered
OIND015176,7896,WPUR100,2025-06-26,Bangalore,3,In Process
OIND015177,4009,WPUR100,2025-06-27,Bangalore,4,Delivered
OIND015178,4956,WPUR300,2025-06-28,Delhi,2,In Process
OIND015179,6030,WPUR200,2025-06-29,Pune,4,Delivered
OIND015180,1815,WPUR200,2025-06-30,Hyderabad,4,Open
OIND015181,4043,WPUR100,2025-07-01,Delhi,3,Delivered
OIND015182,5990,WPUR100,2025-07-02,Pune,3,Open
OIND015183,8872,WPUR200,2025-07-03,Pune,3,In Process
OIND015184,7584,WPUR300,2025-07-04,Bangalore,3,Delivered
OIND015185,3960,WPUR200,2025-07-05,Hyderabad,2,Delivered
OIND015186,4556,WPUR100,2025-07-06,Pune,2,In Process
OIND015187,3466,WPUR200,2025-07-07,Hyderabad,4,Open
OIND015188,9369,WPUR300,2025-07-08,Delhi,1,Delivered
OIND015189,4685,WPUR100,2025-07-09,Pune,3,Open
OIND015190,8393,WPUR100,2025-07-10,Chennai,3,Open
OIND015191,6317,WPUR200,2025-07-11,Mumbai,1,In Process
OIND015192,3673,WPUR100,2025-07-12,Delhi,3,Open
OIND015193,5468,WPUR100,2025-07-13,Hyderabad,1,In Process
OIND015194,2978,WPUR200,2025-07-14,Delhi,1,Open
OIND015195,1771,WPUR200,2025-07-15,Chennai,4,In Process
OIND015196,5502,WPUR300,2025-07-16,Pune,2,Open
OIND015197,7797,WPUR300,2025-07-17,Hyderabad,4,Delivered
OIND015198,2486,WPUR300,2025-07-18,Delhi,4,Delivered
OIND015199,1328,WPUR300,2025-07-19,Chennai,3,In Process
OIND015200,4574,WPUR100,2025-07-20,Chennai,4,Open
OIND015201,2363,WPUR300,2025-07-21,Pune,3,In Process
OIND015202,5856,WPUR300,2025-07-22,Mumbai,1,In Process
OIND015203,9444,WPUR300,2025-07-23,Chennai,2,Open
OIND015204,8415,WPUR200,2025-07-24,Pune,1,In Process
OIND015205,3516,WPUR300,2025-07-25,Chennai,1,Delivered
OIND015206,5548,WPUR100,2025-07-26,Bangalore,4,Open
OIND015207,8870,WPUR100,2025-07-27,Chennai,3,Delivered
OIND015208,8003,WPUR300,2025-07-28,Mumbai,4,Delivered
OIND015209,8025,WPUR200,2025-07-29,Pune,3,In Process
OIND015210,5467,WPUR100,2025-07-30,Hyderabad,3,In Process
OIND015211,9205,WPUR200,2025-07-31,Pune,2,Delivered
OIND015212,2125,WPUR100,2025-08-01,Delhi,4,Open
OIND015213,7251,WPUR200,2025-08-02,Bangalore,1,Open
OIND015214,1215,WPUR100,2025-08-03,Pune,4,Open
OIND015215,9047,WPUR300,2025-08-04,Bangalore,1,Delivered
OIND015216,3177,WPUR300,2025-08-05,Bangalore,1,In Process
OIND015217,7101,WPUR100,2025-08-06,Hyderabad,1,Delivered
OIND015218,4478,WPUR100,2025-08-07,Mumbai,3,In Process
OIND015219,2937,WPUR100,2025-08-08,Bangalore,1,Open
OIND015220,3591,WPUR200,2025-08-09,Delhi,1,Open
OIND015221,6097,WPUR300,2025-08-10,Hyderabad,2,Open
OIND015222,3111,WPUR100,2025-08-11,Mumbai,2,In Process
OIND015223,6291,WPUR200,2025-08-12,Bangalore,2,Open
OIND015224,8700,WPUR200,2025-08-13,Bangalore,1,Delivered
OIND015225,2377,WPUR100,2025-08-14,Pune,2,In Process
OIND015226,8782,WPUR300,2025-08-15,Pune,1,Delivered
OIND015227,2074,WPUR200,2025-08-16,Hyderabad,1,Open
OIND015228,7860,WPUR200,2025-08-17,Chennai,3,Open
OIND015229,6956,WPUR100,2025-08-18,Chennai,4,In Process
OIND015230,1575,WPUR100,2025-08-19,Delhi,4,In Process
OIND015231,9453,WPUR200,2025-08-20,Chennai,2,Delivered
OIND015232,4311,WPUR200,2025-08-21,Bangalore,2,Open
OIND015233,5556,WPUR200,2025-08-22,Bangalore,2,Open
OIND015234,8518,WPUR100,2025-08-23,Pune,4,Open
OIND015235,1113,WPUR300,2025-08-24,Chennai,3,Open
OIND015236,6250,WPUR100,2025-08-25,Pune,2,In Process
OIND015237,5825,WPUR100,2025-08-26,Delhi,4,Delivered
OIND015238,5504,WPUR200,2025-08-27,Chennai,2,In Process
OIND015239,9714,WPUR300,2025-08-28,Mumbai,3,Open
OIND015240,2211,WPUR100,2025-08-29,Pune,1,Delivered
OIND015241,5518,WPUR100,2025-08-30,Hyderabad,2,Open
OIND015242,1764,WPUR300,2025-08-31,Bangalore,2,Open
OIND015243,8759,WPUR100,2025-09-01,Bangalore,1,Delivered
OIND015244,9969,WPUR300,2025-09-02,Hyderabad,2,Open
OIND015245,9181,WPUR300,2025-09-03,Mumbai,3,Delivered
OIND015246,2998,WPUR200,2025-09-04,Delhi,3,Delivered
OIND015247,8495,WPUR100,2025-09-05,Mumbai,1,Delivered
OIND015248,9478,WPUR100,2025-09-06,Hyderabad,4,Open
OIND015249,5576,WPUR100,2025-09-07,Pune,3,Open
OIND015250,2853,WPUR300,2025-09-08,Delhi,2,Open
OIND015251,6711,WPUR100,2025-09-09,Pune,3,Open
OIND015252,3764,WPUR300,2025-09-10,Chennai,2,Delivered
OIND015253,3680,WPUR200,2025-09-11,Delhi,3,In Process
OIND015254,5758,WPUR200,2025-09-12,Delhi,4,In Process
OIND015255,8172,WPUR100,2025-09-13,Mumbai,3,Open
OIND015256,4385,WPUR300,2025-09-14,Hyderabad,2,In Process
OIND015257,7065,WPUR100,2025-09-15,Bangalore,1,Delivered
OIND015258,3898,WPUR200,2025-09-16,Hyderabad,4,In Process
OIND015259,2658,WPUR300,2025-09-17,Delhi,3,Delivered
OIND015260,6526,WPUR300,2025-09-18,Bangalore,1,Open
OIND015261,9742,WPUR100,2025-09-19,Mumbai,1,Open
OIND015262,1949,WPUR200,2025-09-20,Delhi,4,Delivered
OIND015263,8073,WPUR200,2025-09-21,Pune,1,In Process
OIND015264,6295,WPUR200,2025-09-22,Bangalore,2,Open
OIND015265,1600,WPUR200,2025-09-23,Hyderabad,2,Open
OIND015266,4149,WPUR300,2025-09-24,Pune,4,Delivered
OIND015267,7574,WPUR300,2025-09-25,Bangalore,4,In Process
OIND015268,5507,WPUR200,2025-09-26,Hyderabad,3,In Process
OIND015269,7397,WPUR100,2025-09-27,Mumbai,3,In Process
OIND015270,9013,WPUR200,2025-09-28,Chennai,2,In Process
OIND015271,8353,WPUR100,2025-09-29,Mumbai,2,Open
OIND015272,1646,WPUR300,2025-09-30,Pune,4,Open
OIND015273,7703,WPUR200,2025-10-01,Chennai,3,In Process
OIND015274,1532,WPUR100,2025-10-02,Pune,4,In Process
OIND015275,8502,WPUR300,2025-10-03,Mumbai,1,Delivered
OIND015276,9743,WPUR100,2025-10-04,Bangalore,4,In Process
OIND015277,8554,WPUR200,2025-10-05,Chennai,4,Delivered
OIND015278,3937,WPUR300,2025-10-06,Pune,1,Open
OIND015279,2099,WPUR300,2025-10-07,Pune,4,In Process
OIND015280,7314,WPUR300,2025-10-08,Mumbai,2,Open
OIND015281,4429,WPUR300,2025-10-09,Chennai,1,Open
OIND015282,8348,WPUR200,2025-10-10,Delhi,1,In Process
OIND015283,4159,WPUR200,2025-10-11,Mumbai,2,Open
OIND015284,3556,WPUR200,2025-10-12,Mumbai,1,Open
OIND015285,9430,WPUR300,2025-10-13,Delhi,2,In Process
OIND015286,5653,WPUR300,2025-10-14,Pune,2,Open
OIND015287,9011,WPUR200,2025-10-15,Hyderabad,3,Open
OIND015288,1176,WPUR300,2025-10-16,Mumbai,4,In Process
OIND015289,2423,WPUR200,2025-10-17,Bangalore,1,In Process
OIND015290,6812,WPUR300,2025-10-18,Delhi,1,In Process
OIND015291,6606,WPUR200,2025-10-19,Pune,2,Delivered
OIND015292,3029,WPUR200,2025-10-20,Bangalore,1,In Process
OIND015293,6893,WPUR100,2025-10-21,Mumbai,3,In Process
OIND015294,2720,WPUR200,2025-10-22,Delhi,1,Open
OIND015295,4276,WPUR300,2025-10-23,Bangalore,1,Delivered
OIND015296,7967,WPUR100,2025-10-24,Mumbai,3,Open
OIND015297,6222,WPUR100,2025-10-25,Chennai,1,Open
OIND015298,6977,WPUR300,2025-10-26,Delhi,1,Delivered
OIND015299,3334,WPUR200,2025-10-27,Pune,2,Open
OIND015300,6897,WPUR300,2025-10-28,Bangalore,3,Open
OIND015301,5148,WPUR100,2025-10-29,Mumbai,4,In Process
OIND015302,8893,WPUR100,2025-10-30,Chennai,3,Open
OIND015303,5634,WPUR200,2025-10-31,Mumbai,1,Open
OIND015304,8631,WPUR100,2025-11-01,Pune,3,Delivered
OIND015305,1333,WPUR200,2025-11-02,Mumbai,1,In Process
OIND015306,8720,WPUR300,2025-11-03,Pune,4,In Process
OIND015307,6411,WPUR300,2025-11-04,Mumbai,4,Open
OIND015308,1179,WPUR300,2025-11-05,Chennai,4,In Process
OIND015309,4145,WPUR200,2025-11-06,Hyderabad,2,In Process
OIND015310,3406,WPUR200,2025-11-07,Delhi,4,Delivered
OIND015311,7653,WPUR100,2025-11-08,Hyderabad,1,Delivered
OIND015312,8016,WPUR300,2025-11-09,Mumbai,4,Delivered
OIND015313,2188,WPUR100,2025-11-10,Bangalore,3,In Process
OIND015314,8202,WPUR300,2025-11-11,Bangalore,1,Open
OIND015315,1903,WPUR300,2025-11-12,Pune,1,Delivered
OIND015316,3366,WPUR200,2025-11-13,Mumbai,2,Open
OIND015317,8744,WPUR100,2025-11-14,Pune,3,Open
OIND015318,4657,WPUR300,2025-11-15,Bangalore,2,In Process
OIND015319,8779,WPUR100,2025-11-16,Bangalore,4,Delivered
OIND015320,1137,WPUR100,2025-11-17,Bangalore,1,Open
OIND015321,9408,WPUR200,2025-11-18,Mumbai,4,In Process
OIND015322,8229,WPUR100,2025-11-19,Hyderabad,4,Delivered
OIND015323,1577,WPUR300,2025-11-20,Delhi,4,In Process
OIND015324,4347,WPUR100,2025-11-21,Delhi,4,In Process
OIND015325,4327,WPUR300,2025-11-22,Delhi,4,In Process
OIND015326,8058,WPUR300,2025-11-23,Chennai,4,Open
OIND015327,9857,WPUR200,2025-11-24,Pune,3,In Process
OIND015328,2737,WPUR100,2025-11-25,Hyderabad,3,In Process
OIND015329,5409,WPUR100,2025-11-26,Delhi,2,Open
OIND015330,3056,WPUR200,2025-11-27,Pune,1,In Process
OIND015331,5915,WPUR200,2025-11-28,Bangalore,2,In Process
OIND015332,2357,WPUR100,2025-11-29,Chennai,2,Open
OIND015333,8860,WPUR200,2025-11-30,Mumbai,2,Delivered
OIND015334,2936,WPUR200,2025-12-01,Pune,4,In Process
OIND015335,8460,WPUR100,2025-12-02,Mumbai,3,Delivered
OIND015336,8350,WPUR100,2025-12-03,Pune,2,Delivered
OIND015337,9491,WPUR300,2025-12-04,Chennai,2,In Process
OIND015338,6169,WPUR300,2025-12-05,Pune,2,In Process
OIND015339,5313,WPUR300,2025-12-06,Mumbai,1,Delivered
OIND015340,5717,WPUR200,2025-12-07,Chennai,1,Delivered
OIND015341,4881,WPUR100,2025-12-08,Delhi,3,Delivered
OIND015342,6424,WPUR200,2025-12-09,Chennai,2,Open
OIND015343,5700,WPUR300,2025-12-10,Delhi,1,Delivered
OIND015344,3664,WPUR200,2025-12-11,Chennai,2,Open
OIND015345,8620,WPUR200,2025-12-12,Mumbai,3,Delivered
OIND015346,9812,WPUR100,2025-12-13,Chennai,4,In Process
OIND015347,4979,WPUR100,2025-12-14,Bangalore,3,In Process
OIND015348,4432,WPUR200,2025-12-15,Pune,1,Open
OIND015349,5303,WPUR200,2025-12-16,Hyderabad,3,Delivered
OIND015350,7510,WPUR300,2025-12-17,Hyderabad,2,Open
OIND015351,5046,WPUR300,2025-12-18,Chennai,3,In Process
OIND015352,4368,WPUR100,2025-12-19,Pune,4,Delivered
OIND015353,3014,WPUR100,2025-12-20,Mumbai,1,In Process
OIND015354,4404,WPUR200,2025-12-21,Delhi,2,Delivered
OIND015355,5020,WPUR200,2025-12-22,Chennai,1,In Process
OIND015356,2417,WPUR200,2025-12-23,Mumbai,2,Open
OIND015357,6763,WPUR200,2025-12-24,Mumbai,1,Delivered
OIND015358,2922,WPUR100,2025-12-25,Hyderabad,4,In Process
OIND015359,8934,WPUR300,2025-12-26,Pune,2,Delivered
OIND015360,5332,WPUR100,2025-12-27,Bangalore,1,In Process
OIND015361,2900,WPUR100,2025-12-28,Delhi,4,In Process
OIND015362,7949,WPUR100,2025-12-29,Hyderabad,1,Open
OIND015363,1897,WPUR300,2025-12-30,Hyderabad,4,In Process
OIND015364,3057,WPUR200,2025-12-31,Bangalore,4,Open
OIND015365,8803,WPUR200,2026-01-01,Hyderabad,1,Delivered
OIND015366,4841,WPUR300,2026-01-02,Mumbai,3,Open
OIND015367,1190,WPUR300,2026-01-03,Bangalore,3,In Process
OIND015368,9984,WPUR300,2026-01-04,Pune,3,Delivered
OIND015369,2086,WPUR300,2026-01-05,Mumbai,1,Delivered
OIND015370,3279,WPUR300,2026-01-06,Mumbai,4,Open
OIND015371,2336,WPUR200,2026-01-07,Chennai,1,Delivered
OIND015372,5096,WPUR200,2026-01-08,Mumbai,2,Delivered
OIND015373,8924,WPUR200,2026-01-09,Hyderabad,3,Open
OIND015374,5101,WPUR300,2026-01-10,Delhi,4,Delivered
OIND015375,5654,WPUR300,2026-01-11,Delhi,3,In Process
OIND015376,4334,WPUR200,2026-01-12,Hyderabad,3,In Process
OIND015377,3667,WPUR100,2026-01-13,Delhi,1,Delivered
OIND015378,1746,WPUR100,2026-01-14,Delhi,2,In Process
OIND015379,3258,WPUR200,2026-01-15,Delhi,1,In Process
OIND015380,7663,WPUR200,2026-01-16,Pune,2,Open
OIND015381,6578,WPUR300,2026-01-17,Chennai,4,Open
OIND015382,1937,WPUR200,2026-01-18,Pune,4,Delivered
OIND015383,1286,WPUR200,2026-01-19,Bangalore,2,Delivered
OIND015384,4661,WPUR200,2026-01-20,Mumbai,2,In Process
OIND015385,9625,WPUR200,2026-01-21,Pune,1,Open
OIND015386,3613,WPUR300,2026-01-22,Chennai,2,In Process
OIND015387,9141,WPUR300,2026-01-23,Bangalore,3,Open
OIND015388,7932,WPUR200,2026-01-24,Mumbai,2,Open
OIND015389,5289,WPUR300,2026-01-25,Chennai,3,Delivered
OIND015390,8696,WPUR300,2026-01-26,Delhi,2,Open
OIND015391,2354,WPUR100,2026-01-27,Hyderabad,4,Delivered
OIND015392,7506,WPUR100,2026-01-28,Hyderabad,4,In Process
OIND015393,1936,WPUR100,2026-01-29,Pune,2,Delivered
OIND015394,4181,WPUR300,2026-01-30,Delhi,2,In Process
OIND015395,7866,WPUR100,2026-01-31,Delhi,3,Delivered
OIND015396,7550,WPUR300,2026-02-01,Chennai,1,Open
OIND015397,7487,WPUR300,2026-02-02,Bangalore,4,Delivered
OIND015398,6822,WPUR100,2026-02-03,Chennai,3,Delivered
OIND015399,4891,WPUR200,2026-02-04,Delhi,2,Open
OIND015400,8076,WPUR300,2026-02-05,Delhi,4,In Process
OIND015401,3393,WPUR100,2026-02-06,Pune,2,In Process
OIND015402,4785,WPUR200,2026-02-07,Mumbai,4,Delivered
OIND015403,5228,WPUR100,2026-02-08,Pune,3,In Process
OIND015404,9125,WPUR100,2026-02-09,Pune,1,Delivered
OIND015405,6346,WPUR200,2026-02-10,Delhi,2,Open
OIND015406,1354,WPUR200,2026-02-11,Mumbai,4,Delivered
OIND015407,4198,WPUR100,2026-02-12,Chennai,3,In Process
OIND015408,9983,WPUR300,2026-02-13,Mumbai,1,Open
OIND015409,4551,WPUR200,2026-02-14,Bangalore,2,In Process
OIND015410,4655,WPUR300,2026-02-15,Bangalore,3,Open
OIND015411,4576,WPUR100,2026-02-16,Hyderabad,4,Open
OIND015412,4173,WPUR200,2026-02-17,Delhi,3,Open
OIND015413,1153,WPUR100,2026-02-18,Pune,3,Delivered
OIND015414,5571,WPUR100,2026-02-19,Bangalore,1,In Process
OIND015415,1816,WPUR100,2026-02-20,Mumbai,2,Open
