DeliveryID,OrderID,DeliveryDate,DeliveredQty,City,Status
DIS010053,OIND010053,2025-03-26,1,Hyderabad,Shipped
DIS010054,OIND010054,2025-03-27,3,Delhi,In Transit
DIS010055,OIND010055,2025-03-28,4,Delhi,Delivered
DIS010056,OIND010056,2025-03-29,1,Chennai,Shipped
DIS010057,OIND010057,2025-03-30,1,Delhi,Delivered
DIS010058,OIND010058,2025-03-31,2,Bangalore,Delivered
DIS010059,OIND010059,2025-04-01,4,Bangalore,Delivered
DIS010060,OIND010060,2025-04-02,2,Chennai,In Transit
DIS010061,OIND010061,2025-04-03,2,Bangalore,Shipped
DIS010062,OIND010062,2025-04-04,3,Chennai,Shipped
DIS010063,OIND010063,2025-04-05,2,Hyderabad,Shipped
DIS010064,OIND010064,2025-04-06,1,Bangalore,Delivered
DIS010065,OIND010065,2025-04-07,1,Delhi,Delivered
DIS010066,OIND010066,2025-04-08,2,Chennai,Delivered
DIS010067,OIND010067,2025-04-09,3,Pune,Shipped
DIS010068,OIND010068,2025-04-10,4,Chennai,In Transit
DIS010069,OIND010069,2025-04-11,3,Chennai,Delivered
DIS010070,OIND010070,2025-04-12,4,Chennai,In Transit
DIS010071,OIND010071,2025-04-13,1,Mumbai,Delivered
DIS010072,OIND010072,2025-04-14,3,Bangalore,In Transit
DIS010073,OIND010073,2025-04-15,2,Pune,Shipped
DIS010074,OIND010074,2025-04-16,3,Delhi,Delivered
DIS010075,OIND010075,2025-04-17,2,Mumbai,Delivered
DIS010076,OIND010076,2025-04-18,4,Chennai,Delivered
DIS010077,OIND010077,2025-04-19,4,Hyderabad,Delivered
DIS010078,OIND010078,2025-04-20,3,Bangalore,Shipped
DIS010079,OIND010079,2025-04-21,4,Delhi,Shipped
DIS010080,OIND010080,2025-04-22,1,Pune,Delivered
DIS010081,OIND010081,2025-04-23,3,Pune,Delivered
DIS010082,OIND010082,2025-04-24,4,Chennai,In Transit
DIS010083,OIND010083,2025-04-25,1,Mumbai,Delivered
DIS010084,OIND010084,2025-04-26,2,Pune,Shipped
DIS010085,OIND010085,2025-04-27,2,Chennai,Shipped
DIS010086,OIND010086,2025-04-28,2,Chennai,Shipped
DIS010087,OIND010087,2025-04-29,1,Pune,Delivered
DIS010088,OIND010088,2025-04-30,4,Bangalore,Shipped
DIS010089,OIND010089,2025-05-01,1,Delhi,Delivered
DIS010090,OIND010090,2025-05-02,2,Bangalore,Delivered
DIS010091,OIND010091,2025-05-03,3,Bangalore,In Transit
DIS010092,OIND010092,2025-05-04,3,Chennai,Shipped
DIS010093,OIND010093,2025-05-05,2,Hyderabad,Shipped
DIS010094,OIND010094,2025-05-06,3,Delhi,Delivered
DIS010095,OIND010095,2025-05-07,2,Bangalore,In Transit
DIS010096,OIND010096,2025-05-08,4,Chennai,Shipped
DIS010097,OIND010097,2025-05-09,4,Mumbai,In Transit
DIS010098,OIND010098,2025-05-10,1,Delhi,Shipped
DIS010099,OIND010099,2025-05-11,2,Mumbai,In Transit
DIS010100,OIND010100,2025-05-12,4,Hyderabad,Shipped
DIS010101,OIND010101,2025-05-13,2,Chennai,In Transit
DIS010102,OIND010102,2025-05-14,1,Chennai,Delivered
DIS010103,OIND010103,2025-05-15,1,Delhi,Shipped
DIS010104,OIND010104,2025-05-16,3,Hyderabad,Delivered
DIS010105,OIND010105,2025-05-17,4,Pune,Delivered
DIS010106,OIND010106,2025-05-18,1,Chennai,Shipped
DIS010107,OIND010107,2025-05-19,1,Bangalore,Delivered
DIS010108,OIND010108,2025-05-20,2,Mumbai,Delivered
DIS010109,OIND010109,2025-05-21,1,Mumbai,Delivered
DIS010110,OIND010110,2025-05-22,3,Chennai,In Transit
DIS010111,OIND010111,2025-05-23,4,Bangalore,Shipped
DIS010112,OIND010112,2025-05-24,4,Chennai,Delivered
DIS010113,OIND010113,2025-05-25,4,Hyderabad,Delivered
DIS010114,OIND010114,2025-05-26,3,Pune,Delivered
DIS010115,OIND010115,2025-05-27,1,Bangalore,Delivered
DIS010116,OIND010116,2025-05-28,3,Bangalore,Delivered
DIS010117,OIND010117,2025-05-29,3,Chennai,In Transit
DIS010118,OIND010118,2025-05-30,3,Mumbai,Delivered
DIS010119,OIND010119,2025-05-31,1,Chennai,Shipped
DIS010120,OIND010120,2025-06-01,1,Delhi,Delivered
DIS010121,OIND010121,2025-06-02,3,Chennai,In Transit
DIS010122,OIND010122,2025-06-03,1,Hyderabad,Delivered
DIS010123,OIND010123,2025-06-04,2,Mumbai,In Transit
DIS010124,OIND010124,2025-06-05,4,Mumbai,In Transit
DIS010125,OIND010125,2025-06-06,2,Chennai,In Transit
DIS010126,OIND010126,2025-06-07,4,Chennai,Shipped
DIS010127,OIND010127,2025-06-08,1,Mumbai,In Transit
DIS010128,OIND010128,2025-06-09,1,Pune,In Transit
DIS010129,OIND010129,2025-06-10,2,Hyderabad,In Transit
DIS010130,OIND010130,2025-06-11,1,Pune,Shipped
DIS010131,OIND010131,2025-06-12,2,Pune,Shipped
DIS010132,OIND010132,2025-06-13,2,Bangalore,Shipped
DIS010133,OIND010133,2025-06-14,3,Mumbai,Delivered
DIS010134,OIND010134,2025-06-15,4,Bangalore,Delivered
DIS010135,OIND010135,2025-06-16,1,Hyderabad,In Transit
DIS010136,OIND010136,2025-06-17,2,Bangalore,Shipped
DIS010137,OIND010137,2025-06-18,4,Chennai,Shipped
DIS010138,OIND010138,2025-06-19,2,Bangalore,In Transit
DIS010139,OIND010139,2025-06-20,4,Bangalore,Shipped
DIS010140,OIND010140,2025-06-21,3,Hyderabad,In Transit
DIS010141,OIND010141,2025-06-22,4,Mumbai,Shipped
DIS010142,OIND010142,2025-06-23,1,Mumbai,Delivered
DIS010143,OIND010143,2025-06-24,4,Delhi,Shipped
DIS010144,OIND010144,2025-06-25,4,Chennai,In Transit
DIS010145,OIND010145,2025-06-26,3,Delhi,Shipped
DIS010146,OIND010146,2025-06-27,1,Hyderabad,Shipped
DIS010147,OIND010147,2025-06-28,4,Bangalore,Delivered
DIS010148,OIND010148,2025-06-29,2,Mumbai,Delivered
DIS010149,OIND010149,2025-06-30,1,Mumbai,In Transit
DIS010150,OIND010150,2025-07-01,2,Bangalore,Shipped
DIS010151,OIND010151,2025-07-02,1,Mumbai,Delivered
DIS010152,OIND010152,2025-07-03,1,Pune,In Transit
DIS010153,OIND010153,2025-07-04,4,Hyderabad,Delivered
DIS010154,OIND010154,2025-07-05,4,Bangalore,In Transit
DIS010155,OIND010155,2025-07-06,3,Delhi,In Transit
DIS010156,OIND010156,2025-07-07,4,Pune,Delivered
DIS010157,OIND010157,2025-07-08,2,Pune,Shipped
DIS010158,OIND010158,2025-07-09,1,Chennai,In Transit
DIS010159,OIND010159,2025-07-10,3,Delhi,Shipped
DIS010160,OIND010160,2025-07-11,2,Chennai,Delivered
DIS010161,OIND010161,2025-07-12,2,Delhi,Delivered
DIS010162,OIND010162,2025-07-13,3,Delhi,Delivered
DIS010163,OIND010163,2025-07-14,4,Bangalore,Shipped
DIS010164,OIND010164,2025-07-15,4,Chennai,Shipped
DIS010165,OIND010165,2025-07-16,1,Chennai,Delivered
DIS010166,OIND010166,2025-07-17,3,Bangalore,Delivered
DIS010167,OIND010167,2025-07-18,3,Pune,In Transit
DIS010168,OIND010168,2025-07-19,3,Chennai,Shipped
DIS010169,OIND010169,2025-07-20,4,Hyderabad,Delivered
DIS010170,OIND010170,2025-07-21,1,Chennai,Delivered
DIS010171,OIND010171,2025-07-22,2,Delhi,In Transit
DIS010172,OIND010172,2025-07-23,3,Chennai,Delivered
DIS010173,OIND010173,2025-07-24,2,Hyderabad,Shipped
DIS010174,OIND010174,2025-07-25,3,Chennai,In Transit
DIS010175,OIND010175,2025-07-26,3,Hyderabad,In Transit
DIS010176,OIND010176,2025-07-27,4,Hyderabad,In Transit
DIS010177,OIND010177,2025-07-28,1,Bangalore,Delivered
DIS010178,OIND010178,2025-07-29,4,Chennai,Shipped
DIS010179,OIND010179,2025-07-30,1,Hyderabad,In Transit
DIS010180,OIND010180,2025-07-31,1,Delhi,Shipped
DIS010181,OIND010181,2025-08-01,2,Hyderabad,Delivered
DIS010182,OIND010182,2025-08-02,3,Hyderabad,Shipped
DIS010183,OIND010183,2025-08-03,1,Bangalore,In Transit
DIS010184,OIND010184,2025-08-04,2,Mumbai,Shipped
DIS010185,OIND010185,2025-08-05,2,Bangalore,Shipped
DIS010186,OIND010186,2025-08-06,1,Hyderabad,Delivered
DIS010187,OIND010187,2025-08-07,2,Delhi,In Transit
DIS010188,OIND010188,2025-08-08,4,Delhi,Shipped
DIS010189,OIND010189,2025-08-09,1,Hyderabad,Delivered
DIS010190,OIND010190,2025-08-10,4,Delhi,Delivered
DIS010191,OIND010191,2025-08-11,4,Delhi,In Transit
DIS010192,OIND010192,2025-08-12,1,Chennai,Shipped
DIS010193,OIND010193,2025-08-13,1,Delhi,Delivered
DIS010194,OIND010194,2025-08-14,4,Delhi,In Transit
DIS010195,OIND010195,2025-08-15,1,Delhi,Delivered
DIS010196,OIND010196,2025-08-16,3,Chennai,Delivered
DIS010197,OIND010197,2025-08-17,1,Pune,In Transit
DIS010198,OIND010198,2025-08-18,3,Pune,Shipped
DIS010199,OIND010199,2025-08-19,2,Chennai,Delivered
DIS010200,OIND010200,2025-08-20,1,Hyderabad,In Transit
DIS010201,OIND010201,2025-08-21,2,Hyderabad,Delivered
DIS010202,OIND010202,2025-08-22,2,Chennai,In Transit
DIS010203,OIND010203,2025-08-23,4,Delhi,Shipped
DIS010204,OIND010204,2025-08-24,3,Chennai,Shipped
DIS010205,OIND010205,2025-08-25,3,Chennai,Delivered
DIS010206,OIND010206,2025-08-26,1,Chennai,Delivered
DIS010207,OIND010207,2025-08-27,1,Delhi,In Transit
DIS010208,OIND010208,2025-08-28,4,Mumbai,Delivered
DIS010209,OIND010209,2025-08-29,2,Mumbai,Shipped
DIS010210,OIND010210,2025-08-30,2,Pune,In Transit
DIS010211,OIND010211,2025-08-31,4,Mumbai,Shipped
DIS010212,OIND010212,2025-09-01,3,Chennai,Shipped
DIS010213,OIND010213,2025-09-02,1,Hyderabad,Shipped
DIS010214,OIND010214,2025-09-03,1,Pune,Delivered
DIS010215,OIND010215,2025-09-04,1,Pune,In Transit
DIS010216,OIND010216,2025-09-05,2,Mumbai,Shipped
DIS010217,OIND010217,2025-09-06,1,Chennai,In Transit
DIS010218,OIND010218,2025-09-07,4,Bangalore,Delivered
DIS010219,OIND010219,2025-09-08,4,Bangalore,In Transit
DIS010220,OIND010220,2025-09-09,3,Hyderabad,Shipped
DIS010221,OIND010221,2025-09-10,3,Bangalore,Shipped
DIS010222,OIND010222,2025-09-11,1,Pune,Delivered
DIS010223,OIND010223,2025-09-12,4,Mumbai,Delivered
DIS010224,OIND010224,2025-09-13,4,Bangalore,In Transit
DIS010225,OIND010225,2025-09-14,1,Mumbai,In Transit
DIS010226,OIND010226,2025-09-15,2,Chennai,Delivered
DIS010227,OIND010227,2025-09-16,3,Hyderabad,Shipped
DIS010228,OIND010228,2025-09-17,4,Delhi,In Transit
DIS010229,OIND010229,2025-09-18,4,Mumbai,Shipped
DIS010230,OIND010230,2025-09-19,1,Pune,Delivered
DIS010231,OIND010231,2025-09-20,4,Hyderabad,Delivered
DIS010232,OIND010232,2025-09-21,4,Bangalore,Shipped
DIS010233,OIND010233,2025-09-22,4,Pune,Shipped
DIS010234,OIND010234,2025-09-23,1,Pune,Delivered
DIS010235,OIND010235,2025-09-24,2,Bangalore,Shipped
DIS010236,OIND010236,2025-09-25,3,Pune,Shipped
DIS010237,OIND010237,2025-09-26,4,Bangalore,Delivered
DIS010238,OIND010238,2025-09-27,4,Pune,Shipped
DIS010239,OIND010239,2025-09-28,3,Bangalore,In Transit
DIS010240,OIND010240,2025-09-29,3,Delhi,In Transit
DIS010241,OIND010241,2025-09-30,2,Hyderabad,Shipped
DIS010242,OIND010242,2025-10-01,2,Bangalore,Shipped
DIS010243,OIND010243,2025-10-02,1,Mumbai,In Transit
DIS010244,OIND010244,2025-10-03,1,Chennai,In Transit
DIS010245,OIND010245,2025-10-04,2,Mumbai,Delivered
DIS010246,OIND010246,2025-10-05,3,Mumbai,Shipped
DIS010247,OIND010247,2025-10-06,2,Mumbai,In Transit
DIS010248,OIND010248,2025-10-07,3,Bangalore,Delivered
DIS010249,OIND010249,2025-10-08,4,Hyderabad,Delivered
DIS010250,OIND010250,2025-10-09,4,Hyderabad,Delivered
DIS010251,OIND010251,2025-10-10,4,Bangalore,Shipped
DIS010252,OIND010252,2025-10-11,2,Mumbai,In Transit
DIS010253,OIND010253,2025-10-12,2,Pune,In Transit
DIS010254,OIND010254,2025-10-13,2,Chennai,In Transit
DIS010255,OIND010255,2025-10-14,1,Hyderabad,Shipped
DIS010256,OIND010256,2025-10-15,2,Bangalore,Shipped
DIS010257,OIND010257,2025-10-16,2,Chennai,Shipped
DIS010258,OIND010258,2025-10-17,3,Mumbai,Delivered
DIS010259,OIND010259,2025-10-18,2,Pune,Shipped
DIS010260,OIND010260,2025-10-19,4,Hyderabad,Shipped
DIS010261,OIND010261,2025-10-20,1,Delhi,Delivered
DIS010262,OIND010262,2025-10-21,1,Pune,Delivered
DIS010263,OIND010263,2025-10-22,3,Pune,Shipped
DIS010264,OIND010264,2025-10-23,2,Mumbai,Shipped
DIS010265,OIND010265,2025-10-24,1,Pune,Shipped
DIS010266,OIND010266,2025-10-25,1,Delhi,Shipped
DIS010267,OIND010267,2025-10-26,4,Mumbai,Delivered
DIS010268,OIND010268,2025-10-27,2,Delhi,In Transit
DIS010269,OIND010269,2025-10-28,2,Delhi,In Transit
DIS010270,OIND010270,2025-10-29,1,Pune,Delivered
DIS010271,OIND010271,2025-10-30,3,Chennai,Shipped
DIS010272,OIND010272,2025-10-31,3,Chennai,Shipped
DIS010273,OIND010273,2025-11-01,4,Pune,Shipped
DIS010274,OIND010274,2025-11-02,2,Bangalore,Shipped
DIS010275,OIND010275,2025-11-03,4,Chennai,In Transit
DIS010276,OIND010276,2025-11-04,3,Mumbai,Shipped
DIS010277,OIND010277,2025-11-05,1,Hyderabad,In Transit
DIS010278,OIND010278,2025-11-06,1,Chennai,Shipped
DIS010279,OIND010279,2025-11-07,1,Pune,Delivered
DIS010280,OIND010280,2025-11-08,2,Chennai,Shipped
DIS010281,OIND010281,2025-11-09,4,Pune,Delivered
DIS010282,OIND010282,2025-11-10,4,Mumbai,Delivered
DIS010283,OIND010283,2025-11-11,3,Chennai,Shipped
DIS010284,OIND010284,2025-11-12,1,Bangalore,Delivered
DIS010285,OIND010285,2025-11-13,1,Pune,Delivered
DIS010286,OIND010286,2025-11-14,4,Delhi,Delivered
DIS010287,OIND010287,2025-11-15,1,Delhi,Delivered
DIS010288,OIND010288,2025-11-16,2,Mumbai,In Transit
DIS010289,OIND010289,2025-11-17,3,Mumbai,Delivered
DIS010290,OIND010290,2025-11-18,2,Mumbai,Shipped
DIS010291,OIND010291,2025-11-19,2,Hyderabad,In Transit
DIS010292,OIND010292,2025-11-20,1,Hyderabad,Delivered
DIS010293,OIND010293,2025-11-21,3,Chennai,Delivered
DIS010294,OIND010294,2025-11-22,1,Delhi,In Transit
DIS010295,OIND010295,2025-11-23,2,Mumbai,Delivered
DIS010296,OIND010296,2025-11-24,1,Delhi,In Transit
DIS010297,OIND010297,2025-11-25,2,Chennai,Delivered
DIS010298,OIND010298,2025-11-26,2,Hyderabad,Shipped
DIS010299,OIND010299,2025-11-27,4,Delhi,Delivered
DIS010300,OIND010300,2025-11-28,1,Hyderabad,In Transit
DIS010301,OIND010301,2025-11-29,2,Pune,Shipped
DIS010302,OIND010302,2025-11-30,1,Bangalore,Shipped
DIS010303,OIND010303,2025-12-01,4,Hyderabad,Shipped
DIS010304,OIND010304,2025-12-02,2,Chennai,In Transit
DIS010305,OIND010305,2025-12-03,1,Delhi,In Transit
DIS010306,OIND010306,2025-12-04,3,Chennai,Shipped
DIS010307,OIND010307,2025-12-05,2,Delhi,In Transit
DIS010308,OIND010308,2025-12-06,3,Mumbai,Delivered
DIS010309,OIND010309,2025-12-07,3,Hyderabad,In Transit
DIS010310,OIND010310,2025-12-08,4,Delhi,In Transit
DIS010311,OIND010311,2025-12-09,1,Delhi,Shipped
DIS010312,OIND010312,2025-12-10,2,Delhi,In Transit
DIS010313,OIND010313,2025-12-11,4,Delhi,In Transit
DIS010314,OIND010314,2025-12-12,2,Mumbai,In Transit
DIS010315,OIND010315,2025-12-13,4,Hyderabad,Delivered
DIS010316,OIND010316,2025-12-14,1,Hyderabad,In Transit
DIS010317,OIND010317,2025-12-15,3,Delhi,Delivered
DIS010318,OIND010318,2025-12-16,3,Pune,Shipped
DIS010319,OIND010319,2025-12-17,3,Mumbai,Shipped
DIS010320,OIND010320,2025-12-18,3,Pune,Shipped
DIS010321,OIND010321,2025-12-19,4,Hyderabad,Shipped
DIS010322,OIND010322,2025-12-20,1,Chennai,Delivered
DIS010323,OIND010323,2025-12-21,1,Chennai,In Transit
DIS010324,OIND010324,2025-12-22,4,Mumbai,Delivered
DIS010325,OIND010325,2025-12-23,3,Pune,Shipped
DIS010326,OIND010326,2025-12-24,1,Mumbai,Shipped
DIS010327,OIND010327,2025-12-25,1,Bangalore,Shipped
DIS010328,OIND010328,2025-12-26,2,Pune,Delivered
DIS010329,OIND010329,2025-12-27,2,Hyderabad,In Transit
DIS010330,OIND010330,2025-12-28,3,Delhi,Delivered
DIS010331,OIND010331,2025-12-29,1,Delhi,In Transit
DIS010332,OIND010332,2025-12-30,4,Pune,Shipped
DIS010333,OIND010333,2025-12-31,4,Mumbai,Delivered
DIS010334,OIND010334,2026-01-01,3,Pune,Shipped
DIS010335,OIND010335,2026-01-02,2,Bangalore,Shipped
DIS010336,OIND010336,2026-01-03,2,Delhi,Delivered
DIS010337,OIND010337,2026-01-04,4,Delhi,In Transit
DIS010338,OIND010338,2026-01-05,3,Pune,Delivered
DIS010339,OIND010339,2026-01-06,1,Bangalore,In Transit
DIS010340,OIND010340,2026-01-07,3,Delhi,Shipped
DIS010341,OIND010341,2026-01-08,2,Bangalore,In Transit
DIS010342,OIND010342,2026-01-09,1,Pune,In Transit
DIS010343,OIND010343,2026-01-10,4,Pune,Delivered
DIS010344,OIND010344,2026-01-11,2,Mumbai,Delivered
DIS010345,OIND010345,2026-01-12,4,Pune,In Transit
DIS010346,OIND010346,2026-01-13,4,Delhi,In Transit
DIS010347,OIND010347,2026-01-14,1,Mumbai,Delivered
DIS010348,OIND010348,2026-01-15,3,Hyderabad,Shipped
DIS010349,OIND010349,2026-01-16,2,Delhi,Shipped
DIS010350,OIND010350,2026-01-17,1,Bangalore,Shipped
DIS010351,OIND010351,2026-01-18,4,Pune,In Transit
DIS010352,OIND010352,2026-01-19,3,Pune,Delivered
DIS010353,OIND010353,2026-01-20,4,Mumbai,Shipped
DIS010354,OIND010354,2026-01-21,2,Mumbai,In Transit
DIS010355,OIND010355,2026-01-22,1,Chennai,Delivered
DIS010356,OIND010356,2026-01-23,2,Hyderabad,In Transit
DIS010357,OIND010357,2026-01-24,1,Pune,Shipped
DIS010358,OIND010358,2026-01-25,2,Bangalore,Shipped
DIS010359,OIND010359,2026-01-26,1,Bangalore,In Transit
DIS010360,OIND010360,2026-01-27,4,Pune,In Transit
DIS010361,OIND010361,2026-01-28,2,Bangalore,In Transit
DIS010362,OIND010362,2026-01-29,2,Hyderabad,Shipped
DIS010363,OIND010363,2026-01-30,3,Bangalore,Shipped
DIS010364,OIND010364,2026-01-31,4,Bangalore,Shipped
DIS010365,OIND010365,2026-02-01,2,Delhi,In Transit
DIS010366,OIND010366,2026-02-02,3,Delhi,In Transit
DIS010367,OIND010367,2026-02-03,2,Hyderabad,Delivered
DIS010368,OIND010368,2026-02-04,1,Bangalore,Shipped
DIS010369,OIND010369,2026-02-05,1,Chennai,Delivered
DIS010370,OIND010370,2026-02-06,2,Delhi,In Transit
DIS010371,OIND010371,2026-02-07,4,Pune,Delivered
DIS010372,OIND010372,2026-02-08,4,Bangalore,Delivered
DIS010373,OIND010373,2026-02-09,4,Bangalore,Delivered
DIS010374,OIND010374,2026-02-10,2,Delhi,In Transit
DIS010375,OIND010375,2026-02-11,4,Mumbai,Delivered
DIS010376,OIND010376,2026-02-12,3,Pune,Shipped
DIS010377,OIND010377,2026-02-13,2,Mumbai,In Transit
DIS010378,OIND010378,2026-02-14,3,Hyderabad,In Transit
DIS010379,OIND010379,2026-02-15,2,Hyderabad,Delivered
DIS010380,OIND010380,2026-02-16,4,Chennai,Shipped
DIS010381,OIND010381,2026-02-17,4,Hyderabad,In Transit
DIS010382,OIND010382,2026-02-18,1,Mumbai,Delivered
DIS010383,OIND010383,2026-02-19,2,Delhi,Shipped
DIS010384,OIND010384,2026-02-20,2,Chennai,Delivered
DIS010385,OIND010385,2026-02-21,3,Bangalore,Delivered
DIS010386,OIND010386,2026-02-22,3,Pune,In Transit
DIS010387,OIND010387,2026-02-23,2,Chennai,Shipped
DIS010388,OIND010388,2026-02-24,4,Delhi,In Transit
DIS010389,OIND010389,2026-02-25,4,Delhi,Delivered
DIS010390,OIND010390,2026-02-26,3,Pune,Delivered
DIS010391,OIND010391,2026-02-27,3,Pune,Delivered
DIS010392,OIND010392,2026-02-28,3,Pune,Shipped
DIS010393,OIND010393,2026-03-01,2,Mumbai,In Transit
DIS010394,OIND010394,2026-03-02,2,Chennai,In Transit
DIS010395,OIND010395,2026-03-03,4,Pune,Shipped
DIS010396,OIND010396,2026-03-04,2,Pune,Shipped
DIS010397,OIND010397,2026-03-05,3,Delhi,Shipped
DIS010398,OIND010398,2026-03-06,3,Hyderabad,Delivered
DIS010399,OIND010399,2026-03-07,4,Mumbai,Shipped
DIS010400,OIND010400,2026-03-08,4,Delhi,In Transit
DIS010401,OIND010401,2026-03-09,4,Chennai,Shipped
DIS010402,OIND010402,2026-03-10,4,Chennai,Shipped
DIS010403,OIND010403,2026-03-11,4,Pune,Delivered
DIS010404,OIND010404,2026-03-12,2,Delhi,Delivered
DIS010405,OIND010405,2026-03-13,3,Mumbai,Delivered
DIS010406,OIND010406,2026-03-14,1,Bangalore,Shipped
DIS010407,OIND010407,2026-03-15,4,Bangalore,Shipped
DIS010408,OIND010408,2026-03-16,1,Bangalore,In Transit
DIS010409,OIND010409,2026-03-17,1,Mumbai,Shipped
DIS010410,OIND010410,2026-03-18,1,Mumbai,Shipped
DIS010411,OIND010411,2026-03-19,4,Chennai,Shipped
DIS010412,OIND010412,2026-03-20,3,Chennai,In Transit
DIS010413,OIND010413,2026-03-21,4,Pune,In Transit
DIS010414,OIND010414,2026-03-22,1,Bangalore,Delivered
DIS010415,OIND010415,2026-03-23,2,Delhi,Shipped
DIS010416,OIND010416,2026-03-24,4,Delhi,Shipped
DIS010417,OIND010417,2026-03-25,1,Chennai,Delivered
DIS010418,OIND010418,2026-03-26,1,Pune,In Transit
DIS010419,OIND010419,2026-03-27,2,Bangalore,Shipped
DIS010420,OIND010420,2026-03-28,2,Delhi,Shipped
DIS010421,OIND010421,2026-03-29,1,Bangalore,In Transit
DIS010422,OIND010422,2026-03-30,1,Hyderabad,In Transit
DIS010423,OIND010423,2026-03-31,4,Delhi,Shipped
DIS010424,OIND010424,2026-04-01,3,Chennai,Delivered
DIS010425,OIND010425,2026-04-02,4,Hyderabad,Delivered
DIS010426,OIND010426,2026-04-03,4,Delhi,Delivered
DIS010427,OIND010427,2026-04-04,1,Mumbai,Shipped
DIS010428,OIND010428,2026-04-05,1,Delhi,Delivered
DIS010429,OIND010429,2026-04-06,1,Delhi,Delivered
DIS010430,OIND010430,2026-04-07,2,Hyderabad,Shipped
DIS010431,OIND010431,2026-04-08,1,Chennai,Delivered
DIS010432,OIND010432,2026-04-09,1,Mumbai,In Transit
DIS010433,OIND010433,2026-04-10,3,Hyderabad,Shipped
DIS010434,OIND010434,2026-04-11,2,Pune,In Transit
DIS010435,OIND010435,2026-04-12,4,Mumbai,Shipped
DIS010436,OIND010436,2026-04-13,2,Delhi,Delivered
DIS010437,OIND010437,2026-04-14,1,Delhi,Delivered
DIS010438,OIND010438,2026-04-15,1,Bangalore,Delivered
DIS010439,OIND010439,2026-04-16,2,Hyderabad,In Transit
DIS010440,OIND010440,2026-04-17,1,Chennai,Shipped
DIS010441,OIND010441,2026-04-18,1,Pune,In Transit
DIS010442,OIND010442,2026-04-19,2,Mumbai,Delivered
