OrderID,CustomerID,MaterialCode,OrderDate,City,Quantity,Status
OIND010044,8492,WPUR300,2025-02-14,Pune,1,In Process
OIND010045,3205,WPUR100,2025-02-15,Delhi,4,In Process
OIND010046,6754,WPUR100,2025-02-16,Chennai,1,Delivered
OIND010047,5268,WPUR200,2025-02-17,Bangalore,2,Delivered
OIND010048,1249,WPUR200,2025-02-18,Chennai,3,In Process
OIND010049,2070,WPUR300,2025-02-19,Bangalore,1,Open
OIND010050,7517,WPUR300,2025-02-20,Pune,2,Delivered
OIND010051,5702,WPUR200,2025-02-21,Chennai,4,In Process
OIND010052,9296,WPUR100,2025-02-22,Bangalore,3,Open
OIND010053,5943,WPUR200,2025-02-23,Bangalore,1,In Process
OIND010054,5511,WPUR300,2025-02-24,Mumbai,4,In Process
OIND010055,6354,WPUR200,2025-02-25,Mumbai,2,In Process
OIND010056,4398,WPUR200,2025-02-26,Pune,1,Open
OIND010057,1850,WPUR300,2025-02-27,Chennai,4,Open
OIND010058,9070,WPUR300,2025-02-28,Bangalore,2,In Process
OIND010059,4574,WPUR100,2025-03-01,Hyderabad,2,Open
OIND010060,5189,WPUR300,2025-03-02,Delhi,1,Delivered
OIND010061,1404,WPUR300,2025-03-03,Mumbai,2,Open
OIND010062,8041,WPUR300,2025-03-04,Hyderabad,1,Delivered
OIND010063,4641,WPUR100,2025-03-05,Delhi,2,Delivered
OIND010064,7123,WPUR200,2025-03-06,Delhi,3,In Process
OIND010065,5919,WPUR300,2025-03-07,Mumbai,4,Open
OIND010066,2352,WPUR100,2025-03-08,Pune,4,Open
OIND010067,1621,WPUR100,2025-03-09,Hyderabad,3,In Process
OIND010068,4759,WPUR300,2025-03-10,Bangalore,4,Delivered
OIND010069,2372,WPUR200,2025-03-11,Chennai,4,Open
OIND010070,5614,WPUR300,2025-03-12,Pune,2,Open
OIND010071,4131,WPUR100,2025-03-13,Chennai,4,In Process
OIND010072,6477,WPUR300,2025-03-14,Mumbai,3,Delivered
OIND010073,4055,WPUR300,2025-03-15,Bangalore,2,In Process
OIND010074,6375,WPUR200,2025-03-16,Pune,4,In Process
OIND010075,5403,WPUR200,2025-03-17,Bangalore,1,Delivered
OIND010076,7691,WPUR100,2025-03-18,Bangalore,1,Delivered
OIND010077,9621,WPUR200,2025-03-19,Mumbai,3,Open
OIND010078,7330,WPUR300,2025-03-20,Bangalore,4,In Process
OIND010079,1399,WPUR300,2025-03-21,Bangalore,3,In Process
OIND010080,2235,WPUR200,2025-03-22,Delhi,2,Delivered
OIND010081,9307,WPUR300,2025-03-23,Delhi,3,In Process
OIND010082,8653,WPUR300,2025-03-24,Bangalore,4,Open
OIND010083,7228,WPUR200,2025-03-25,Delhi,2,Delivered
OIND010084,5753,WPUR300,2025-03-26,Hyderabad,1,Open
OIND010085,1449,WPUR200,2025-03-27,Chennai,4,Delivered
OIND010086,6766,WPUR300,2025-03-28,Chennai,4,Open
OIND010087,7476,WPUR100,2025-03-29,Pune,2,Open
OIND010088,4129,WPUR100,2025-03-30,Mumbai,2,Open
OIND010089,3151,WPUR300,2025-03-31,Hyderabad,1,Delivered
OIND010090,9739,WPUR100,2025-04-01,Delhi,4,Open
OIND010091,5244,WPUR200,2025-04-02,Pune,3,Delivered
OIND010092,1543,WPUR100,2025-04-03,Bangalore,1,In Process
OIND010093,7598,WPUR200,2025-04-04,Mumbai,3,Open
OIND010094,9272,WPUR200,2025-04-05,Pune,4,Delivered
OIND010095,7873,WPUR300,2025-04-06,Mumbai,1,In Process
OIND010096,8259,WPUR200,2025-04-07,Bangalore,2,Open
OIND010097,2504,WPUR200,2025-04-08,Delhi,2,Open
OIND010098,4687,WPUR200,2025-04-09,Chennai,4,Open
OIND010099,2269,WPUR300,2025-04-10,Pune,3,Open
OIND010100,6360,WPUR300,2025-04-11,Delhi,4,In Process
OIND010101,1155,WPUR200,2025-04-12,Pune,1,Delivered
OIND010102,4039,WPUR200,2025-04-13,Mumbai,2,In Process
OIND010103,7229,WPUR300,2025-04-14,Pune,3,Delivered
OIND010104,8035,WPUR100,2025-04-15,Mumbai,4,In Process
OIND010105,4642,WPUR200,2025-04-16,Chennai,2,In Process
OIND010106,5867,WPUR100,2025-04-17,Mumbai,4,Delivered
OIND010107,2466,WPUR200,2025-04-18,Pune,3,Open
OIND010108,7983,WPUR300,2025-04-19,Chennai,3,Delivered
OIND010109,6443,WPUR300,2025-04-20,Pune,4,Delivered
OIND010110,2401,WPUR200,2025-04-21,Bangalore,1,In Process
OIND010111,6710,WPUR300,2025-04-22,Pune,4,Open
OIND010112,4527,WPUR300,2025-04-23,Delhi,2,Open
OIND010113,7132,WPUR300,2025-04-24,Hyderabad,4,Open
OIND010114,9296,WPUR200,2025-04-25,Bangalore,4,In Process
OIND010115,7073,WPUR300,2025-04-26,Delhi,1,In Process
OIND010116,1276,WPUR300,2025-04-27,Delhi,3,In Process
OIND010117,5820,WPUR200,2025-04-28,Delhi,4,In Process
OIND010118,9002,WPUR200,2025-04-29,Pune,1,In Process
OIND010119,4191,WPUR300,2025-04-30,Bangalore,1,Open
OIND010120,9537,WPUR200,2025-05-01,Bangalore,1,Open
OIND010121,4292,WPUR300,2025-05-02,Mumbai,1,In Process
OIND010122,6845,WPUR300,2025-05-03,Hyderabad,4,In Process
OIND010123,6467,WPUR200,2025-05-04,Chennai,1,Open
OIND010124,3424,WPUR200,2025-05-05,Mumbai,1,In Process
OIND010125,9925,WPUR100,2025-05-06,Delhi,3,In Process
OIND010126,5097,WPUR300,2025-05-07,Bangalore,3,Open
OIND010127,9534,WPUR200,2025-05-08,Bangalore,3,In Process
OIND010128,7109,WPUR200,2025-05-09,Pune,3,In Process
OIND010129,3304,WPUR100,2025-05-10,Mumbai,1,Open
OIND010130,4325,WPUR300,2025-05-11,Bangalore,2,Open
OIND010131,1460,WPUR200,2025-05-12,Mumbai,1,Delivered
OIND010132,2451,WPUR100,2025-05-13,Delhi,2,Delivered
OIND010133,9652,WPUR100,2025-05-14,Mumbai,2,Open
OIND010134,4188,WPUR100,2025-05-15,Hyderabad,1,Open
OIND010135,5940,WPUR100,2025-05-16,Hyderabad,4,In Process
OIND010136,5574,WPUR100,2025-05-17,Hyderabad,1,In Process
OIND010137,4168,WPUR200,2025-05-18,Delhi,1,Delivered
OIND010138,6180,WPUR200,2025-05-19,Chennai,1,Delivered
OIND010139,4875,WPUR100,2025-05-20,Delhi,3,Delivered
OIND010140,1765,WPUR100,2025-05-21,Chennai,4,Delivered
OIND010141,9265,WPUR300,2025-05-22,Bangalore,3,Open
OIND010142,9081,WPUR200,2025-05-23,Bangalore,2,In Process
OIND010143,1799,WPUR300,2025-05-24,Chennai,3,In Process
OIND010144,4168,WPUR100,2025-05-25,Hyderabad,3,Delivered
OIND010145,3194,WPUR200,2025-05-26,Delhi,2,Open
OIND010146,3653,WPUR300,2025-05-27,Mumbai,3,Open
OIND010147,3704,WPUR300,2025-05-28,Hyderabad,3,Open
OIND010148,5825,WPUR200,2025-05-29,Hyderabad,1,In Process
OIND010149,8404,WPUR200,2025-05-30,Bangalore,2,Delivered
OIND010150,4550,WPUR300,2025-05-31,Chennai,4,Open
OIND010151,3175,WPUR100,2025-06-01,Pune,3,Open
OIND010152,2096,WPUR100,2025-06-02,Delhi,2,Open
OIND010153,5556,WPUR300,2025-06-03,Mumbai,1,In Process
OIND010154,1449,WPUR300,2025-06-04,Pune,1,Delivered
OIND010155,1919,WPUR100,2025-06-05,Chennai,1,In Process
OIND010156,6517,WPUR200,2025-06-06,Bangalore,2,In Process
OIND010157,3099,WPUR300,2025-06-07,Pune,3,Open
OIND010158,8087,WPUR300,2025-06-08,Bangalore,4,Delivered
OIND010159,2685,WPUR100,2025-06-09,Hyderabad,2,Open
OIND010160,8673,WPUR300,2025-06-10,Delhi,2,In Process
OIND010161,2262,WPUR200,2025-06-11,Pune,1,Delivered
OIND010162,3396,WPUR100,2025-06-12,Hyderabad,2,Delivered
OIND010163,4023,WPUR200,2025-06-13,Delhi,4,Open
OIND010164,5806,WPUR200,2025-06-14,Delhi,4,In Process
OIND010165,8758,WPUR300,2025-06-15,Chennai,4,Open
OIND010166,3912,WPUR100,2025-06-16,Hyderabad,4,Open
OIND010167,2296,WPUR100,2025-06-17,Mumbai,3,In Process
OIND010168,3633,WPUR100,2025-06-18,Pune,4,Open
OIND010169,2672,WPUR300,2025-06-19,Mumbai,2,Open
OIND010170,4868,WPUR100,2025-06-20,Mumbai,2,Open
OIND010171,7542,WPUR100,2025-06-21,Bangalore,4,In Process
OIND010172,2619,WPUR200,2025-06-22,Pune,4,In Process
OIND010173,3572,WPUR200,2025-06-23,Pune,2,Delivered
OIND010174,2597,WPUR100,2025-06-24,Mumbai,4,In Process
OIND010175,2325,WPUR100,2025-06-25,Mumbai,1,In Process
OIND010176,1204,WPUR200,2025-06-26,Bangalore,2,Delivered
OIND010177,2298,WPUR200,2025-06-27,Chennai,4,Delivered
OIND010178,6529,WPUR200,2025-06-28,Mumbai,4,Open
OIND010179,9873,WPUR300,2025-06-29,Chennai,2,Open
OIND010180,3594,WPUR100,2025-06-30,Chennai,3,Delivered
OIND010181,5155,WPUR200,2025-07-01,Pune,4,In Process
OIND010182,3444,WPUR200,2025-07-02,Chennai,3,In Process
OIND010183,7321,WPUR300,2025-07-03,Mumbai,2,Open
OIND010184,6622,WPUR200,2025-07-04,Pune,3,In Process
OIND010185,5530,WPUR100,2025-07-05,Chennai,4,In Process
OIND010186,2382,WPUR300,2025-07-06,Bangalore,4,Delivered
OIND010187,2649,WPUR200,2025-07-07,Mumbai,1,Delivered
OIND010188,5725,WPUR200,2025-07-08,Delhi,1,In Process
OIND010189,2498,WPUR200,2025-07-09,Pune,2,Open
OIND010190,8852,WPUR300,2025-07-10,Delhi,2,Delivered
OIND010191,1293,WPUR100,2025-07-11,Pune,1,Delivered
OIND010192,1305,WPUR300,2025-07-12,Pune,1,Delivered
OIND010193,1086,WPUR200,2025-07-13,Hyderabad,3,Delivered
OIND010194,5720,WPUR200,2025-07-14,Chennai,1,In Process
OIND010195,2999,WPUR100,2025-07-15,Delhi,1,In Process
OIND010196,7407,WPUR200,2025-07-16,Pune,4,Open
OIND010197,5455,WPUR100,2025-07-17,Pune,4,Delivered
OIND010198,7707,WPUR200,2025-07-18,Bangalore,2,In Process
OIND010199,5333,WPUR300,2025-07-19,Hyderabad,2,In Process
OIND010200,6641,WPUR300,2025-07-20,Mumbai,1,In Process
OIND010201,9606,WPUR200,2025-07-21,Delhi,4,Delivered
OIND010202,2005,WPUR300,2025-07-22,Mumbai,3,Open
OIND010203,4247,WPUR200,2025-07-23,Delhi,2,Open
OIND010204,6094,WPUR200,2025-07-24,Chennai,2,In Process
OIND010205,3159,WPUR200,2025-07-25,Bangalore,3,Delivered
OIND010206,8187,WPUR100,2025-07-26,Delhi,2,Open
OIND010207,1058,WPUR300,2025-07-27,Delhi,4,Delivered
OIND010208,5397,WPUR300,2025-07-28,Hyderabad,1,Delivered
OIND010209,8572,WPUR300,2025-07-29,Chennai,2,In Process
OIND010210,4761,WPUR300,2025-07-30,Chennai,4,Delivered
OIND010211,1167,WPUR200,2025-07-31,Mumbai,3,Delivered
OIND010212,4150,WPUR300,2025-08-01,Mumbai,2,Delivered
OIND010213,1530,WPUR300,2025-08-02,Mumbai,2,Open
OIND010214,6085,WPUR200,2025-08-03,Bangalore,2,Delivered
OIND010215,9425,WPUR100,2025-08-04,Mumbai,2,Delivered
OIND010216,5478,WPUR100,2025-08-05,Delhi,2,Delivered
OIND010217,1144,WPUR300,2025-08-06,Chennai,3,Delivered
OIND010218,4019,WPUR100,2025-08-07,Delhi,3,In Process
OIND010219,8633,WPUR200,2025-08-08,Bangalore,4,Open
OIND010220,3816,WPUR200,2025-08-09,Delhi,2,In Process
OIND010221,8857,WPUR200,2025-08-10,Delhi,3,In Process
OIND010222,8157,WPUR200,2025-08-11,Delhi,3,In Process
OIND010223,4941,WPUR300,2025-08-12,Bangalore,2,Open
OIND010224,3793,WPUR200,2025-08-13,Hyderabad,4,Delivered
OIND010225,1514,WPUR300,2025-08-14,Delhi,2,Delivered
OIND010226,5877,WPUR300,2025-08-15,Mumbai,3,Open
OIND010227,3718,WPUR200,2025-08-16,Hyderabad,2,In Process
OIND010228,2405,WPUR200,2025-08-17,Mumbai,1,Delivered
OIND010229,9046,WPUR200,2025-08-18,Chennai,3,Delivered
OIND010230,9380,WPUR300,2025-08-19,Chennai,4,Delivered
OIND010231,7271,WPUR300,2025-08-20,Hyderabad,4,In Process
OIND010232,1141,WPUR300,2025-08-21,Hyderabad,4,In Process
OIND010233,6355,WPUR200,2025-08-22,Chennai,2,In Process
OIND010234,8619,WPUR200,2025-08-23,Mumbai,2,In Process
OIND010235,7642,WPUR300,2025-08-24,Chennai,3,Open
OIND010236,3837,WPUR200,2025-08-25,Mumbai,3,Delivered
OIND010237,2385,WPUR100,2025-08-26,Bangalore,2,Open
OIND010238,3671,WPUR300,2025-08-27,Chennai,1,In Process
OIND010239,1688,WPUR200,2025-08-28,Bangalore,2,Delivered
OIND010240,9770,WPUR300,2025-08-29,Delhi,2,In Process
OIND010241,8261,WPUR100,2025-08-30,Chennai,1,Delivered
OIND010242,2349,WPUR300,2025-08-31,Pune,4,Open
OIND010243,2864,WPUR100,2025-09-01,Delhi,1,Open
OIND010244,6623,WPUR200,2025-09-02,Mumbai,1,Open
OIND010245,3260,WPUR300,2025-09-03,Chennai,1,Open
OIND010246,4487,WPUR300,2025-09-04,Pune,3,Open
OIND010247,7022,WPUR300,2025-09-05,Hyderabad,3,Delivered
OIND010248,6117,WPUR300,2025-09-06,Chennai,1,Delivered
OIND010249,8884,WPUR100,2025-09-07,Pune,1,Open
OIND010250,2022,WPUR200,2025-09-08,Bangalore,2,Open
OIND010251,9270,WPUR200,2025-09-09,Pune,3,Delivered
OIND010252,9676,WPUR200,2025-09-10,Bangalore,4,In Process
OIND010253,3674,WPUR200,2025-09-11,Mumbai,3,Open
OIND010254,6862,WPUR100,2025-09-12,Hyderabad,1,Open
OIND010255,9423,WPUR300,2025-09-13,Hyderabad,1,Delivered
OIND010256,8306,WPUR300,2025-09-14,Delhi,3,In Process
OIND010257,3082,WPUR200,2025-09-15,Hyderabad,1,In Process
OIND010258,5798,WPUR100,2025-09-16,Bangalore,3,Open
OIND010259,9400,WPUR100,2025-09-17,Delhi,1,In Process
OIND010260,8629,WPUR200,2025-09-18,Chennai,3,Open
OIND010261,5565,WPUR200,2025-09-19,Bangalore,4,In Process
OIND010262,6364,WPUR300,2025-09-20,Pune,3,In Process
OIND010263,6902,WPUR300,2025-09-21,Hyderabad,1,Open
OIND010264,1520,WPUR300,2025-09-22,Chennai,4,In Process
OIND010265,9312,WPUR200,2025-09-23,Pune,4,In Process
OIND010266,7749,WPUR200,2025-09-24,Chennai,4,In Process
OIND010267,1926,WPUR300,2025-09-25,Delhi,1,Open
OIND010268,6001,WPUR200,2025-09-26,Chennai,4,Open
OIND010269,3566,WPUR100,2025-09-27,Delhi,4,In Process
OIND010270,1644,WPUR100,2025-09-28,Chennai,1,Delivered
OIND010271,9628,WPUR300,2025-09-29,Mumbai,2,Delivered
OIND010272,4769,WPUR100,2025-09-30,Mumbai,1,Delivered
OIND010273,2308,WPUR200,2025-10-01,Pune,4,Delivered
OIND010274,8301,WPUR300,2025-10-02,Chennai,2,Delivered
OIND010275,3090,WPUR100,2025-10-03,Hyderabad,1,Delivered
OIND010276,6282,WPUR200,2025-10-04,Bangalore,4,Open
OIND010277,3466,WPUR100,2025-10-05,Chennai,1,Open
OIND010278,7824,WPUR100,2025-10-06,Pune,4,Delivered
OIND010279,5505,WPUR200,2025-10-07,Mumbai,1,In Process
OIND010280,9912,WPUR200,2025-10-08,Delhi,4,Delivered
OIND010281,5904,WPUR300,2025-10-09,Mumbai,3,Open
OIND010282,5969,WPUR100,2025-10-10,Mumbai,1,In Process
OIND010283,5335,WPUR200,2025-10-11,Chennai,1,In Process
OIND010284,4073,WPUR100,2025-10-12,Chennai,4,Delivered
OIND010285,6817,WPUR300,2025-10-13,Pune,3,Delivered
OIND010286,4741,WPUR100,2025-10-14,Bangalore,2,In Process
OIND010287,5964,WPUR100,2025-10-15,Mumbai,3,Open
OIND010288,9947,WPUR100,2025-10-16,Mumbai,3,Open
OIND010289,7310,WPUR300,2025-10-17,Pune,2,Delivered
OIND010290,9460,WPUR100,2025-10-18,Pune,2,Open
OIND010291,3652,WPUR100,2025-10-19,Mumbai,1,Open
OIND010292,1671,WPUR300,2025-10-20,Mumbai,3,Open
OIND010293,8795,WPUR100,2025-10-21,Pune,1,In Process
OIND010294,3585,WPUR300,2025-10-22,Pune,4,Open
OIND010295,3732,WPUR300,2025-10-23,Pune,3,In Process
OIND010296,1643,WPUR300,2025-10-24,Chennai,4,In Process
OIND010297,4136,WPUR300,2025-10-25,Mumbai,1,Delivered
OIND010298,3790,WPUR100,2025-10-26,Pune,3,Delivered
OIND010299,3926,WPUR300,2025-10-27,Pune,2,Delivered
OIND010300,7405,WPUR300,2025-10-28,Delhi,1,In Process
OIND010301,4836,WPUR200,2025-10-29,Chennai,1,Delivered
OIND010302,7026,WPUR100,2025-10-30,Mumbai,4,Open
OIND010303,5489,WPUR300,2025-10-31,Delhi,3,Delivered
OIND010304,7085,WPUR300,2025-11-01,Bangalore,1,Open
OIND010305,6511,WPUR300,2025-11-02,Chennai,1,Delivered
OIND010306,2655,WPUR300,2025-11-03,Chennai,3,Open
OIND010307,1736,WPUR100,2025-11-04,Mumbai,1,Open
OIND010308,8126,WPUR200,2025-11-05,Hyderabad,2,In Process
OIND010309,5589,WPUR100,2025-11-06,Hyderabad,1,In Process
OIND010310,9740,WPUR200,2025-11-07,Hyderabad,2,Open
OIND010311,3510,WPUR200,2025-11-08,Bangalore,1,Open
OIND010312,5145,WPUR100,2025-11-09,Pune,3,In Process
OIND010313,3698,WPUR200,2025-11-10,Chennai,2,Delivered
OIND010314,7839,WPUR100,2025-11-11,Bangalore,4,Delivered
OIND010315,4474,WPUR300,2025-11-12,Hyderabad,4,In Process
OIND010316,6461,WPUR200,2025-11-13,Hyderabad,2,Delivered
OIND010317,9300,WPUR300,2025-11-14,Pune,2,Open
OIND010318,6027,WPUR100,2025-11-15,Delhi,3,Delivered
OIND010319,6953,WPUR100,2025-11-16,Pune,3,In Process
OIND010320,3950,WPUR300,2025-11-17,Chennai,2,Delivered
OIND010321,8745,WPUR200,2025-11-18,Bangalore,2,Delivered
OIND010322,7076,WPUR300,2025-11-19,Chennai,2,Open
OIND010323,3000,WPUR100,2025-11-20,Mumbai,3,In Process
OIND010324,3756,WPUR200,2025-11-21,Chennai,3,In Process
OIND010325,6993,WPUR100,2025-11-22,Pune,4,Open
OIND010326,5242,WPUR200,2025-11-23,Mumbai,2,In Process
OIND010327,3633,WPUR100,2025-11-24,Chennai,3,Delivered
OIND010328,7133,WPUR200,2025-11-25,Hyderabad,1,Delivered
OIND010329,7823,WPUR300,2025-11-26,Hyderabad,2,Delivered
OIND010330,3290,WPUR200,2025-11-27,Hyderabad,1,In Process
OIND010331,3319,WPUR200,2025-11-28,Chennai,2,Open
OIND010332,9282,WPUR300,2025-11-29,Chennai,1,Delivered
OIND010333,5098,WPUR100,2025-11-30,Hyderabad,2,In Process
OIND010334,9789,WPUR200,2025-12-01,Chennai,3,Delivered
OIND010335,4569,WPUR100,2025-12-02,Mumbai,2,Open
OIND010336,5219,WPUR300,2025-12-03,Pune,1,Delivered
OIND010337,5084,WPUR100,2025-12-04,Chennai,2,Delivered
OIND010338,9492,WPUR100,2025-12-05,Hyderabad,2,Delivered
OIND010339,6827,WPUR100,2025-12-06,Pune,4,In Process
OIND010340,6074,WPUR200,2025-12-07,Pune,2,Delivered
OIND010341,4825,WPUR300,2025-12-08,Bangalore,2,In Process
OIND010342,3162,WPUR200,2025-12-09,Mumbai,3,In Process
OIND010343,9054,WPUR300,2025-12-10,Delhi,3,Delivered
OIND010344,3268,WPUR100,2025-12-11,Delhi,2,Delivered
OIND010345,7583,WPUR100,2025-12-12,Hyderabad,2,Open
OIND010346,6186,WPUR300,2025-12-13,Bangalore,2,Delivered
OIND010347,3042,WPUR100,2025-12-14,Hyderabad,4,Open
OIND010348,6379,WPUR100,2025-12-15,Delhi,4,Open
OIND010349,4581,WPUR100,2025-12-16,Hyderabad,3,Open
OIND010350,6161,WPUR100,2025-12-17,Pune,4,Open
OIND010351,5428,WPUR100,2025-12-18,Hyderabad,3,Open
OIND010352,4606,WPUR300,2025-12-19,Pune,4,Delivered
OIND010353,6090,WPUR300,2025-12-20,Mumbai,3,Open
OIND010354,2029,WPUR300,2025-12-21,Mumbai,2,In Process
OIND010355,9567,WPUR100,2025-12-22,Hyderabad,3,In Process
OIND010356,4704,WPUR100,2025-12-23,Delhi,3,Delivered
OIND010357,4926,WPUR200,2025-12-24,Chennai,3,In Process
OIND010358,3619,WPUR300,2025-12-25,Bangalore,3,In Process
OIND010359,3299,WPUR200,2025-12-26,Pune,1,Open
OIND010360,4249,WPUR200,2025-12-27,Delhi,2,In Process
OIND010361,4469,WPUR200,2025-12-28,Mumbai,1,Delivered
OIND010362,2886,WPUR200,2025-12-29,Chennai,1,Delivered
OIND010363,1640,WPUR100,2025-12-30,Bangalore,3,In Process
OIND010364,1075,WPUR300,2025-12-31,Hyderabad,4,Delivered
OIND010365,2654,WPUR200,2026-01-01,Hyderabad,2,Delivered
OIND010366,8962,WPUR100,2026-01-02,Delhi,4,Open
OIND010367,1614,WPUR300,2026-01-03,Delhi,2,Open
OIND010368,3692,WPUR200,2026-01-04,Mumbai,2,Open
OIND010369,7837,WPUR300,2026-01-05,Bangalore,4,Open
OIND010370,8983,WPUR100,2026-01-06,Hyderabad,3,In Process
OIND010371,3924,WPUR300,2026-01-07,Pune,1,In Process
OIND010372,7208,WPUR200,2026-01-08,Mumbai,4,Open
OIND010373,6116,WPUR300,2026-01-09,Chennai,4,In Process
OIND010374,9511,WPUR300,2026-01-10,Hyderabad,4,Open
OIND010375,4978,WPUR300,2026-01-11,Mumbai,4,In Process
OIND010376,3902,WPUR200,2026-01-12,Mumbai,2,In Process
OIND010377,4790,WPUR300,2026-01-13,Chennai,1,In Process
OIND010378,9028,WPUR200,2026-01-14,Pune,4,Open
OIND010379,5517,WPUR300,2026-01-15,Delhi,2,Delivered
OIND010380,6499,WPUR300,2026-01-16,Hyderabad,1,In Process
OIND010381,3133,WPUR100,2026-01-17,Delhi,1,Delivered
OIND010382,7222,WPUR300,2026-01-18,Pune,4,Delivered
OIND010383,5303,WPUR300,2026-01-19,Delhi,1,Open
OIND010384,8625,WPUR200,2026-01-20,Mumbai,2,In Process
OIND010385,3995,WPUR300,2026-01-21,Delhi,2,Delivered
OIND010386,2339,WPUR300,2026-01-22,Pune,3,In Process
OIND010387,9583,WPUR200,2026-01-23,Bangalore,4,Open
OIND010388,8011,WPUR100,2026-01-24,Bangalore,4,In Process
OIND010389,1231,WPUR200,2026-01-25,Bangalore,3,Open
OIND010390,8620,WPUR300,2026-01-26,Delhi,4,In Process
OIND010391,2282,WPUR300,2026-01-27,Bangalore,3,Delivered
OIND010392,2508,WPUR300,2026-01-28,Delhi,3,Delivered
OIND010393,6722,WPUR300,2026-01-29,Bangalore,2,Delivered
OIND010394,8235,WPUR100,2026-01-30,Hyderabad,3,In Process
OIND010395,5195,WPUR200,2026-01-31,Pune,1,In Process
OIND010396,5671,WPUR300,2026-02-01,Bangalore,3,In Process
OIND010397,3348,WPUR100,2026-02-02,Delhi,1,Open
OIND010398,3774,WPUR300,2026-02-03,Chennai,3,Open
OIND010399,6633,WPUR100,2026-02-04,Pune,1,In Process
OIND010400,7001,WPUR200,2026-02-05,Mumbai,1,In Process
OIND010401,8383,WPUR300,2026-02-06,Bangalore,2,In Process
OIND010402,7279,WPUR300,2026-02-07,Delhi,2,Delivered
OIND010403,1614,WPUR300,2026-02-08,Delhi,2,Delivered
OIND010404,9216,WPUR300,2026-02-09,Hyderabad,1,Delivered
OIND010405,6251,WPUR300,2026-02-10,Chennai,4,Open
OIND010406,6837,WPUR300,2026-02-11,Bangalore,2,Open
OIND010407,5361,WPUR200,2026-02-12,Delhi,1,In Process
OIND010408,9970,WPUR200,2026-02-13,Hyderabad,2,Open
OIND010409,7074,WPUR100,2026-02-14,Bangalore,2,In Process
OIND010410,3446,WPUR300,2026-02-15,Chennai,4,Delivered
OIND010411,9790,WPUR300,2026-02-16,Mumbai,2,Open
OIND010412,2297,WPUR100,2026-02-17,Bangalore,2,Delivered
OIND010413,3796,WPUR100,2026-02-18,Delhi,3,Delivered
OIND010414,2251,WPUR200,2026-02-19,Mumbai,2,In Process
OIND010415,6344,WPUR300,2026-02-20,Mumbai,4,Delivered
