OrderID,CustomerID,MaterialCode,OrderDate,City,Quantity,Status
OIND000079,1101,WPUR300,2025-03-21,Bangalore,2,Delivered
OIND000080,7614,WPUR100,2025-03-22,Chennai,3,Open
OIND000081,6518,WPUR300,2025-03-23,Bangalore,4,Delivered
OIND000082,2170,WPUR300,2025-03-24,Pune,4,In Process
OIND000083,3884,WPUR100,2025-03-25,Mumbai,4,In Process
OIND000084,9448,WPUR300,2025-03-26,Bangalore,1,Open
OIND000085,9444,WPUR200,2025-03-27,Hyderabad,4,Delivered
OIND000086,7337,WPUR200,2025-03-28,Mumbai,1,Delivered
OIND000087,1572,WPUR100,2025-03-29,Mumbai,1,Delivered
OIND000088,4831,WPUR200,2025-03-30,Hyderabad,1,In Process
OIND000089,2510,WPUR100,2025-03-31,Hyderabad,3,Delivered
OIND000090,1035,WPUR200,2025-04-01,Chennai,1,Delivered
OIND000091,8560,WPUR200,2025-04-02,Pune,2,Open
OIND000092,5435,WPUR200,2025-04-03,Hyderabad,3,In Process
OIND000093,3938,WPUR100,2025-04-04,Mumbai,2,In Process
OIND000094,7092,WPUR100,2025-04-05,Bangalore,2,Delivered
OIND000095,8700,WPUR200,2025-04-06,Pune,2,Open
OIND000096,4623,WPUR200,2025-04-07,Bangalore,4,Delivered
OIND000097,2593,WPUR300,2025-04-08,Mumbai,2,Delivered
OIND000098,9532,WPUR200,2025-04-09,Chennai,3,In Process
OIND000099,3716,WPUR200,2025-04-10,Pune,1,Delivered
OIND000100,6409,WPUR200,2025-04-11,Bangalore,2,Open
OIND000101,4008,WPUR200,2025-04-12,Chennai,4,Open
OIND000102,3953,WPUR300,2025-04-13,Chennai,3,Open
OIND000103,6308,WPUR100,2025-04-14,Mumbai,2,Open
OIND000104,7065,WPUR200,2025-04-15,Mumbai,3,In Process
OIND000105,8553,WPUR100,2025-04-16,Mumbai,2,Open
OIND000106,1004,WPUR100,2025-04-17,Chennai,2,Open
OIND000107,4743,WPUR300,2025-04-18,Chennai,3,In Process
OIND000108,7994,WPUR200,2025-04-19,Bangalore,2,Delivered
OIND000109,4456,WPUR200,2025-04-20,Bangalore,3,Delivered
OIND000110,6305,WPUR100,2025-04-21,Pune,4,Open
OIND000111,2627,WPUR300,2025-04-22,Hyderabad,4,Delivered
OIND000112,9513,WPUR200,2025-04-23,Delhi,1,In Process
OIND000113,3937,WPUR100,2025-04-24,Mumbai,4,In Process
OIND000114,5751,WPUR100,2025-04-25,Bangalore,3,In Process
OIND000115,6565,WPUR200,2025-04-26,Chennai,3,Delivered
OIND000116,2611,WPUR300,2025-04-27,Hyderabad,1,Delivered
OIND000117,4151,WPUR100,2025-04-28,Hyderabad,2,Open
OIND000118,8754,WPUR300,2025-04-29,Pune,3,Delivered
OIND000119,4460,WPUR300,2025-04-30,Delhi,4,Open
OIND000120,3962,WPUR100,2025-05-01,Bangalore,2,Delivered
OIND000121,1942,WPUR300,2025-05-02,Bangalore,4,Delivered
OIND000122,6476,WPUR200,2025-05-03,Bangalore,3,In Process
OIND000123,9243,WPUR300,2025-05-04,Bangalore,4,Open
OIND000124,8385,WPUR200,2025-05-05,Bangalore,1,In Process
OIND000125,2180,WPUR200,2025-05-06,Mumbai,4,Delivered
OIND000126,6326,WPUR200,2025-05-07,Mumbai,3,In Process
OIND000127,5669,WPUR100,2025-05-08,Pune,3,In Process
OIND000128,7679,WPUR100,2025-05-09,Chennai,2,In Process
OIND000129,1980,WPUR100,2025-05-10,Mumbai,1,Delivered
OIND000130,4273,WPUR200,2025-05-11,Bangalore,1,Delivered
OIND000131,1097,WPUR200,2025-05-12,Mumbai,4,In Process
OIND000132,7690,WPUR300,2025-05-13,Bangalore,4,In Process
OIND000133,9302,WPUR200,2025-05-14,Pune,4,Open
OIND000134,5231,WPUR200,2025-05-15,Bangalore,4,Delivered
OIND000135,4690,WPUR100,2025-05-16,Bangalore,3,Delivered
OIND000136,8488,WPUR100,2025-05-17,Delhi,2,Open
OIND000137,7114,WPUR200,2025-05-18,Delhi,3,In Process
OIND000138,2058,WPUR200,2025-05-19,Bangalore,2,Open
OIND000139,1570,WPUR100,2025-05-20,Mumbai,2,Open
OIND000140,6252,WPUR100,2025-05-21,Bangalore,3,Open
OIND000141,7713,WPUR300,2025-05-22,Hyderabad,3,Delivered
OIND000142,1238,WPUR300,2025-05-23,Mumbai,1,Delivered
OIND000143,9705,WPUR200,2025-05-24,Hyderabad,2,Open
OIND000144,1438,WPUR300,2025-05-25,Chennai,3,Delivered
OIND000145,2447,WPUR100,2025-05-26,Hyderabad,4,In Process
OIND000146,3937,WPUR200,2025-05-27,Bangalore,3,Delivered
OIND000147,9871,WPUR200,2025-05-28,Pune,1,In Process
OIND000148,1317,WPUR200,2025-05-29,Delhi,1,In Process
OIND000149,1357,WPUR300,2025-05-30,Bangalore,1,Delivered
OIND000150,8350,WPUR100,2025-05-31,Hyderabad,4,Open
OIND000151,4463,WPUR100,2025-06-01,Pune,3,In Process
OIND000152,9643,WPUR200,2025-06-02,Delhi,4,Open
OIND000153,4185,WPUR300,2025-06-03,Hyderabad,1,In Process
OIND000154,2097,WPUR100,2025-06-04,Hyderabad,1,Delivered
OIND000155,6089,WPUR300,2025-06-05,Pune,3,Open
OIND000156,6559,WPUR300,2025-06-06,Hyderabad,1,Delivered
OIND000157,8724,WPUR200,2025-06-07,Hyderabad,1,Open
OIND000158,1375,WPUR200,2025-06-08,Hyderabad,4,In Process
OIND000159,5493,WPUR200,2025-06-09,Pune,2,Open
OIND000160,2107,WPUR300,2025-06-10,Mumbai,4,Delivered
OIND000161,8706,WPUR100,2025-06-11,Hyderabad,4,In Process
OIND000162,9868,WPUR200,2025-06-12,Hyderabad,4,Delivered
OIND000163,8467,WPUR300,2025-06-13,Mumbai,2,Delivered
OIND000164,2235,WPUR200,2025-06-14,Delhi,4,In Process
OIND000165,6591,WPUR300,2025-06-15,Pune,1,Delivered
OIND000166,7169,WPUR300,2025-06-16,Delhi,1,Delivered
OIND000167,1466,WPUR300,2025-06-17,Mumbai,3,Delivered
OIND000168,9412,WPUR100,2025-06-18,Delhi,2,In Process
OIND000169,1490,WPUR200,2025-06-19,Pune,2,Open
OIND000170,6641,WPUR300,2025-06-20,Delhi,3,Delivered
OIND000171,7585,WPUR200,2025-06-21,Mumbai,4,Open
OIND000172,4586,WPUR300,2025-06-22,Bangalore,3,Delivered
OIND000173,5318,WPUR100,2025-06-23,Bangalore,4,Delivered
OIND000174,8027,WPUR300,2025-06-24,Bangalore,1,In Process
OIND000175,7061,WPUR200,2025-06-25,Pune,2,In Process
OIND000176,8450,WPUR100,2025-06-26,Bangalore,4,In Process
OIND000177,1489,WPUR300,2025-06-27,Chennai,2,In Process
OIND000178,4599,WPUR100,2025-06-28,Delhi,2,In Process
OIND000179,8838,WPUR100,2025-06-29,Chennai,1,Open
OIND000180,8250,WPUR300,2025-06-30,Pune,1,In Process
OIND000181,9141,WPUR200,2025-07-01,Mumbai,4,Open
OIND000182,7438,WPUR200,2025-07-02,Hyderabad,2,Open
OIND000183,2281,WPUR100,2025-07-03,Pune,1,Open
OIND000184,2764,WPUR200,2025-07-04,Pune,1,Delivered
OIND000185,9878,WPUR300,2025-07-05,Pune,1,Delivered
OIND000186,1075,WPUR100,2025-07-06,Pune,2,Open
OIND000187,5364,WPUR200,2025-07-07,Mumbai,2,Open
OIND000188,9753,WPUR200,2025-07-08,Hyderabad,4,Open
OIND000189,9755,WPUR200,2025-07-09,Chennai,1,In Process
OIND000190,5276,WPUR300,2025-07-10,Bangalore,4,Open
OIND000191,1543,WPUR300,2025-07-11,Mumbai,4,Delivered
OIND000192,8996,WPUR300,2025-07-12,Mumbai,3,Open
OIND000193,6615,WPUR300,2025-07-13,Mumbai,1,In Process
OIND000194,9668,WPUR300,2025-07-14,Bangalore,2,In Process
OIND000195,9686,WPUR200,2025-07-15,Pune,1,Delivered
OIND000196,9796,WPUR300,2025-07-16,Mumbai,2,Open
OIND000197,3980,WPUR300,2025-07-17,Bangalore,3,Delivered
OIND000198,5229,WPUR100,2025-07-18,Chennai,3,In Process
OIND000199,8710,WPUR100,2025-07-19,Delhi,2,Delivered
OIND000200,1364,WPUR100,2025-07-20,Chennai,2,In Process
OIND000201,8150,WPUR100,2025-07-21,Chennai,3,In Process
OIND000202,7137,WPUR300,2025-07-22,Bangalore,1,Open
OIND000203,2453,WPUR100,2025-07-23,Pune,3,Delivered
OIND000204,7741,WPUR300,2025-07-24,Mumbai,1,In Process
OIND000205,2929,WPUR200,2025-07-25,Bangalore,2,In Process
OIND000206,2120,WPUR300,2025-07-26,Pune,3,In Process
OIND000207,1892,WPUR200,2025-07-27,Delhi,2,Open
OIND000208,4832,WPUR200,2025-07-28,Mumbai,4,Delivered
OIND000209,7389,WPUR300,2025-07-29,Hyderabad,1,Delivered
OIND000210,8764,WPUR200,2025-07-30,Pune,2,Delivered
OIND000211,2920,WPUR100,2025-07-31,Pune,2,Delivered
OIND000212,5104,WPUR300,2025-08-01,Pune,2,In Process
OIND000213,4806,WPUR300,2025-08-02,Delhi,2,In Process
OIND000214,8749,WPUR300,2025-08-03,Mumbai,3,In Process
OIND000215,6932,WPUR100,2025-08-04,Mumbai,2,In Process
OIND000216,9679,WPUR100,2025-08-05,Hyderabad,1,Delivered
OIND000217,5942,WPUR100,2025-08-06,Delhi,4,In Process
OIND000218,8912,WPUR200,2025-08-07,Chennai,2,Delivered
OIND000219,4777,WPUR200,2025-08-08,Mumbai,3,Delivered
OIND000220,9971,WPUR200,2025-08-09,Mumbai,4,Open
OIND000221,7077,WPUR100,2025-08-10,Bangalore,1,In Process
OIND000222,2806,WPUR200,2025-08-11,Mumbai,2,In Process
OIND000223,1069,WPUR200,2025-08-12,Mumbai,1,Delivered
OIND000224,1255,WPUR200,2025-08-13,Pune,4,Open
OIND000225,9667,WPUR300,2025-08-14,Delhi,2,Delivered
OIND000226,8962,WPUR200,2025-08-15,Mumbai,1,Delivered
OIND000227,1439,WPUR100,2025-08-16,Pune,4,In Process
OIND000228,1576,WPUR300,2025-08-17,Mumbai,3,Delivered
OIND000229,5216,WPUR300,2025-08-18,Mumbai,4,In Process
OIND000230,5348,WPUR100,2025-08-19,Pune,1,Delivered
OIND000231,2621,WPUR100,2025-08-20,Hyderabad,2,Delivered
OIND000232,8085,WPUR200,2025-08-21,Hyderabad,1,Open
OIND000233,8835,WPUR100,2025-08-22,Delhi,3,Delivered
OIND000234,8049,WPUR200,2025-08-23,Hyderabad,3,Open
OIND000235,8510,WPUR300,2025-08-24,Chennai,3,In Process
OIND000236,8129,WPUR100,2025-08-25,Hyderabad,1,Delivered
OIND000237,7904,WPUR300,2025-08-26,Hyderabad,3,In Process
OIND000238,6139,WPUR100,2025-08-27,Bangalore,2,In Process
OIND000239,6939,WPUR300,2025-08-28,Delhi,3,In Process
OIND000240,4655,WPUR200,2025-08-29,Delhi,4,Open
OIND000241,8189,WPUR100,2025-08-30,Pune,4,Open
OIND000242,8585,WPUR200,2025-08-31,Chennai,1,In Process
OIND000243,9745,WPUR200,2025-09-01,Mumbai,1,Delivered
OIND000244,5714,WPUR200,2025-09-02,Bangalore,4,In Process
OIND000245,8611,WPUR300,2025-09-03,Mumbai,4,In Process
OIND000246,5173,WPUR300,2025-09-04,Chennai,1,In Process
OIND000247,6695,WPUR100,2025-09-05,Mumbai,1,In Process
OIND000248,4005,WPUR100,2025-09-06,Hyderabad,1,Delivered
OIND000249,1204,WPUR300,2025-09-07,Chennai,3,Open
OIND000250,2181,WPUR300,2025-09-08,Mumbai,3,Delivered
OIND000251,9230,WPUR200,2025-09-09,Chennai,4,Delivered
OIND000252,3762,WPUR200,2025-09-10,Hyderabad,4,Open
OIND000253,1083,WPUR300,2025-09-11,Chennai,2,In Process
OIND000254,4086,WPUR300,2025-09-12,Mumbai,2,Open
OIND000255,3473,WPUR300,2025-09-13,Delhi,4,In Process
OIND000256,1440,WPUR200,2025-09-14,Pune,3,Open
OIND000257,5722,WPUR300,2025-09-15,Pune,2,In Process
OIND000258,6352,WPUR100,2025-09-16,Pune,2,In Process
OIND000259,8619,WPUR200,2025-09-17,Pune,2,Delivered
OIND000260,9774,WPUR200,2025-09-18,Chennai,1,Open
OIND000261,6286,WPUR100,2025-09-19,Bangalore,3,Delivered
OIND000262,7547,WPUR300,2025-09-20,Pune,1,In Process
OIND000263,8385,WPUR300,2025-09-21,Delhi,3,Open
OIND000264,1785,WPUR100,2025-09-22,Pune,1,In Process
OIND000265,9092,WPUR200,2025-09-23,Bangalore,2,Delivered
OIND000266,6300,WPUR300,2025-09-24,Hyderabad,3,In Process
OIND000267,6278,WPUR100,2025-09-25,Pune,3,Open
OIND000268,8568,WPUR200,2025-09-26,Delhi,2,Delivered
OIND000269,6022,WPUR200,2025-09-27,Chennai,2,Open
OIND000270,2896,WPUR200,2025-09-28,Delhi,2,Delivered
OIND000271,7654,WPUR300,2025-09-29,Chennai,1,Open
OIND000272,5160,WPUR300,2025-09-30,Hyderabad,4,Delivered
OIND000273,1964,WPUR100,2025-10-01,Mumbai,4,Delivered
OIND000274,2885,WPUR200,2025-10-02,Mumbai,2,In Process
OIND000275,9569,WPUR300,2025-10-03,Bangalore,1,In Process
OIND000276,3943,WPUR300,2025-10-04,Mumbai,3,Open
OIND000277,5156,WPUR200,2025-10-05,Delhi,3,In Process
OIND000278,5169,WPUR200,2025-10-06,Chennai,1,Open
OIND000279,8803,WPUR100,2025-10-07,Mumbai,3,Delivered
OIND000280,1978,WPUR200,2025-10-08,Pune,3,In Process
OIND000281,9838,WPUR100,2025-10-09,Chennai,2,Open
OIND000282,2008,WPUR100,2025-10-10,Delhi,4,In Process
OIND000283,6052,WPUR200,2025-10-11,Pune,2,Delivered
OIND000284,3575,WPUR200,2025-10-12,Delhi,2,Delivered
OIND000285,7374,WPUR200,2025-10-13,Hyderabad,3,Delivered
OIND000286,2137,WPUR200,2025-10-14,Mumbai,3,In Process
OIND000287,3370,WPUR200,2025-10-15,Hyderabad,3,Open
OIND000288,9061,WPUR100,2025-10-16,Hyderabad,1,In Process
OIND000289,8557,WPUR100,2025-10-17,Hyderabad,3,Delivered
OIND000290,5613,WPUR200,2025-10-18,Chennai,1,Delivered
OIND000291,6473,WPUR300,2025-10-19,Hyderabad,2,Delivered
OIND000292,6421,WPUR300,2025-10-20,Pune,1,In Process
OIND000293,6336,WPUR100,2025-10-21,Delhi,1,Delivered
OIND000294,5254,WPUR200,2025-10-22,Hyderabad,1,Delivered
OIND000295,7812,WPUR200,2025-10-23,Hyderabad,3,Delivered
OIND000296,5458,WPUR100,2025-10-24,Pune,1,Open
OIND000297,7500,WPUR300,2025-10-25,Hyderabad,1,Open
OIND000298,5612,WPUR100,2025-10-26,Mumbai,1,Delivered
OIND000299,2887,WPUR200,2025-10-27,Chennai,4,Open
OIND000300,1506,WPUR300,2025-10-28,Chennai,3,In Process
OIND000301,5626,WPUR200,2025-10-29,Chennai,4,Open
OIND000302,5579,WPUR300,2025-10-30,Bangalore,2,In Process
OIND000303,2110,WPUR200,2025-10-31,Delhi,4,Open
OIND000304,9215,WPUR300,2025-11-01,Delhi,4,In Process
OIND000305,6455,WPUR200,2025-11-02,Pune,1,Delivered
OIND000306,1882,WPUR100,2025-11-03,Pune,3,In Process
OIND000307,3059,WPUR100,2025-11-04,Hyderabad,1,Delivered
OIND000308,5107,WPUR200,2025-11-05,Chennai,3,Open
OIND000309,9623,WPUR200,2025-11-06,Delhi,1,In Process
OIND000310,2043,WPUR200,2025-11-07,Delhi,3,Open
OIND000311,4816,WPUR100,2025-11-08,Bangalore,3,Open
OIND000312,1648,WPUR200,2025-11-09,Delhi,2,Delivered
OIND000313,1755,WPUR200,2025-11-10,Pune,1,Open
OIND000314,9816,WPUR300,2025-11-11,Chennai,1,Delivered
OIND000315,3343,WPUR100,2025-11-12,Bangalore,4,Open
OIND000316,4617,WPUR300,2025-11-13,Bangalore,2,Delivered
OIND000317,8249,WPUR300,2025-11-14,Mumbai,4,In Process
OIND000318,1940,WPUR100,2025-11-15,Mumbai,4,In Process
OIND000319,7481,WPUR300,2025-11-16,Delhi,2,Open
OIND000320,1538,WPUR300,2025-11-17,Bangalore,1,Delivered
OIND000321,9687,WPUR100,2025-11-18,Hyderabad,4,In Process
OIND000322,9242,WPUR100,2025-11-19,Chennai,3,Open
OIND000323,2779,WPUR200,2025-11-20,Mumbai,3,Delivered
OIND000324,4049,WPUR100,2025-11-21,Delhi,2,Open
OIND000325,3446,WPUR100,2025-11-22,Chennai,2,Delivered
OIND000326,8728,WPUR100,2025-11-23,Chennai,3,In Process
OIND000327,6124,WPUR200,2025-11-24,Chennai,2,In Process
OIND000328,7705,WPUR300,2025-11-25,Bangalore,3,Delivered
OIND000329,1355,WPUR100,2025-11-26,Pune,4,In Process
OIND000330,2122,WPUR300,2025-11-27,Chennai,2,Delivered
OIND000331,6889,WPUR200,2025-11-28,Bangalore,2,In Process
OIND000332,5041,WPUR200,2025-11-29,Mumbai,2,In Process
OIND000333,2274,WPUR100,2025-11-30,Delhi,4,In Process
OIND000334,5423,WPUR200,2025-12-01,Hyderabad,2,Open
OIND000335,3846,WPUR300,2025-12-02,Mumbai,4,Open
OIND000336,2540,WPUR100,2025-12-03,Bangalore,3,Delivered
OIND000337,2300,WPUR100,2025-12-04,Delhi,3,Open
OIND000338,8698,WPUR200,2025-12-05,Delhi,4,In Process
OIND000339,8876,WPUR100,2025-12-06,Chennai,4,Delivered
OIND000340,3035,WPUR300,2025-12-07,Bangalore,1,Delivered
OIND000341,2378,WPUR300,2025-12-08,Delhi,1,Open
OIND000342,4651,WPUR200,2025-12-09,Pune,1,Open
OIND000343,7458,WPUR200,2025-12-10,Hyderabad,3,Delivered
OIND000344,1190,WPUR100,2025-12-11,Chennai,2,In Process
OIND000345,3229,WPUR100,2025-12-12,Pune,3,Delivered
OIND000346,5359,WPUR100,2025-12-13,Hyderabad,2,Open
OIND000347,8755,WPUR200,2025-12-14,Hyderabad,2,Open
OIND000348,2117,WPUR300,2025-12-15,Hyderabad,2,Delivered
OIND000349,2285,WPUR100,2025-12-16,Hyderabad,4,Open
OIND000350,4195,WPUR100,2025-12-17,Bangalore,3,Open
OIND000351,8255,WPUR300,2025-12-18,Hyderabad,4,Delivered
OIND000352,6076,WPUR100,2025-12-19,Hyderabad,4,Delivered
OIND000353,3714,WPUR100,2025-12-20,Chennai,3,Open
OIND000354,3819,WPUR300,2025-12-21,Pune,4,Open
OIND000355,7000,WPUR300,2025-12-22,Bangalore,1,Open
OIND000356,1618,WPUR100,2025-12-23,Mumbai,1,In Process
OIND000357,5738,WPUR200,2025-12-24,Bangalore,2,Delivered
OIND000358,3762,WPUR300,2025-12-25,Delhi,4,Delivered
OIND000359,2734,WPUR300,2025-12-26,Pune,3,Delivered
OIND000360,2166,WPUR300,2025-12-27,Chennai,3,In Process
OIND000361,4450,WPUR100,2025-12-28,Mumbai,1,Open
OIND000362,9758,WPUR200,2025-12-29,Pune,2,Open
OIND000363,3260,WPUR100,2025-12-30,Hyderabad,3,Open
OIND000364,5527,WPUR200,2025-12-31,Chennai,4,Delivered
OIND000365,2211,WPUR200,2026-01-01,Bangalore,3,Open
OIND000366,1713,WPUR200,2026-01-02,Hyderabad,1,Open
OIND000367,6568,WPUR100,2026-01-03,Delhi,1,Delivered
OIND000368,1227,WPUR100,2026-01-04,Delhi,4,In Process
OIND000369,4574,WPUR300,2026-01-05,Bangalore,3,In Process
OIND000370,1057,WPUR300,2026-01-06,Delhi,3,Delivered
OIND000371,8304,WPUR100,2026-01-07,Mumbai,1,In Process
OIND000372,7361,WPUR100,2026-01-08,Chennai,2,Delivered
OIND000373,8259,WPUR200,2026-01-09,Bangalore,2,In Process
OIND000374,3664,WPUR300,2026-01-10,Mumbai,2,In Process
OIND000375,4529,WPUR100,2026-01-11,Pune,2,Open
OIND000376,9908,WPUR200,2026-01-12,Bangalore,1,In Process
OIND000377,3681,WPUR200,2026-01-13,Hyderabad,4,In Process
OIND000378,6968,WPUR300,2026-01-14,Chennai,4,Open
OIND000379,4421,WPUR300,2026-01-15,Mumbai,4,Open
OIND000380,4623,WPUR300,2026-01-16,Hyderabad,1,In Process
OIND000381,4912,WPUR200,2026-01-17,Pune,4,In Process
OIND000382,6308,WPUR200,2026-01-18,Delhi,4,In Process
OIND000383,8440,WPUR300,2026-01-19,Chennai,3,Delivered
OIND000384,1062,WPUR100,2026-01-20,Pune,1,Delivered
OIND000385,3491,WPUR200,2026-01-21,Delhi,4,In Process
OIND000386,9784,WPUR300,2026-01-22,Bangalore,1,Open
OIND000387,5211,WPUR200,2026-01-23,Mumbai,3,In Process
OIND000388,9475,WPUR100,2026-01-24,Mumbai,3,Delivered
OIND000389,7885,WPUR200,2026-01-25,Chennai,1,Delivered
OIND000390,4708,WPUR200,2026-01-26,Mumbai,4,Open
OIND000391,1087,WPUR300,2026-01-27,Hyderabad,3,Open
OIND000392,4914,WPUR200,2026-01-28,Mumbai,4,In Process
OIND000393,7489,WPUR200,2026-01-29,Delhi,1,Delivered
OIND000394,2634,WPUR200,2026-01-30,Mumbai,4,In Process
OIND000395,4326,WPUR100,2026-01-31,Chennai,1,In Process
OIND000396,7126,WPUR200,2026-02-01,Delhi,3,Open
OIND000397,2109,WPUR200,2026-02-02,Chennai,2,In Process
OIND000398,2088,WPUR200,2026-02-03,Bangalore,3,Delivered
OIND000399,8798,WPUR200,2026-02-04,Delhi,3,Open
OIND000400,4813,WPUR100,2026-02-05,Delhi,1,Open
OIND000401,6741,WPUR100,2026-02-06,Mumbai,1,Open
OIND000402,6826,WPUR300,2026-02-07,Delhi,4,Delivered
OIND000403,2666,WPUR300,2026-02-08,Bangalore,3,Open
OIND000404,9583,WPUR100,2026-02-09,Hyderabad,3,Delivered
OIND000405,2099,WPUR300,2026-02-10,Pune,4,Delivered
OIND000406,4666,WPUR300,2026-02-11,Pune,2,Open
OIND000407,8669,WPUR300,2026-02-12,Pune,1,Delivered
OIND000408,3658,WPUR100,2026-02-13,Pune,1,Open
OIND000409,8628,WPUR300,2026-02-14,Chennai,2,Delivered
OIND000410,5010,WPUR300,2026-02-15,Delhi,2,In Process
OIND000411,9128,WPUR300,2026-02-16,Chennai,2,Open
OIND000412,4225,WPUR100,2026-02-17,Delhi,2,In Process
OIND000413,3130,WPUR100,2026-02-18,Hyderabad,2,In Process
OIND000414,5760,WPUR100,2026-02-19,Hyderabad,2,Delivered
