DeliveryID,OrderID,DeliveryDate,DeliveredQty,City,Status
DIS000044,OIND000044,2025-03-17,4,Bangalore,Delivered
DIS000045,OIND000045,2025-03-18,3,Delhi,Shipped
DIS000046,OIND000046,2025-03-19,1,Hyderabad,In Transit
DIS000047,OIND000047,2025-03-20,2,Pune,Shipped
DIS000048,OIND000048,2025-03-21,1,Mumbai,Delivered
DIS000049,OIND000049,2025-03-22,2,Mumbai,Shipped
DIS000050,OIND000050,2025-03-23,2,Hyderabad,Delivered
DIS000051,OIND000051,2025-03-24,1,Bangalore,In Transit
DIS000052,OIND000052,2025-03-25,3,Bangalore,Delivered
DIS000053,OIND000053,2025-03-26,4,Mumbai,In Transit
DIS000054,OIND000054,2025-03-27,3,Chennai,Delivered
DIS000055,OIND000055,2025-03-28,3,Delhi,Shipped
DIS000056,OIND000056,2025-03-29,2,Delhi,Delivered
DIS000057,OIND000057,2025-03-30,2,Hyderabad,In Transit
DIS000058,OIND000058,2025-03-31,1,Chennai,Shipped
DIS000059,OIND000059,2025-04-01,2,Hyderabad,Shipped
DIS000060,OIND000060,2025-04-02,1,Pune,In Transit
DIS000061,OIND000061,2025-04-03,3,Chennai,In Transit
DIS000062,OIND000062,2025-04-04,2,Pune,Delivered
DIS000063,OIND000063,2025-04-05,2,Chennai,In Transit
DIS000064,OIND000064,2025-04-06,1,Pune,Delivered
DIS000065,OIND000065,2025-04-07,2,Mumbai,Delivered
DIS000066,OIND000066,2025-04-08,4,Pune,Delivered
DIS000067,OIND000067,2025-04-09,3,Mumbai,In Transit
DIS000068,OIND000068,2025-04-10,3,Chennai,Delivered
DIS000069,OIND000069,2025-04-11,1,Mumbai,In Transit
DIS000070,OIND000070,2025-04-12,4,Pune,Shipped
DIS000071,OIND000071,2025-04-13,4,Chennai,In Transit
DIS000072,OIND000072,2025-04-14,4,Delhi,Shipped
DIS000073,OIND000073,2025-04-15,3,Delhi,In Transit
DIS000074,OIND000074,2025-04-16,3,Hyderabad,Delivered
DIS000075,OIND000075,2025-04-17,4,Delhi,Shipped
DIS000076,OIND000076,2025-04-18,4,Chennai,In Transit
DIS000077,OIND000077,2025-04-19,3,Hyderabad,Delivered
DIS000078,OIND000078,2025-04-20,1,Chennai,Shipped
DIS000079,OIND000079,2025-04-21,2,Bangalore,Shipped
DIS000080,OIND000080,2025-04-22,2,Hyderabad,In Transit
DIS000081,OIND000081,2025-04-23,1,Bangalore,Shipped
DIS000082,OIND000082,2025-04-24,4,Hyderabad,In Transit
DIS000083,OIND000083,2025-04-25,1,Hyderabad,Shipped
DIS000084,OIND000084,2025-04-26,4,Chennai,Delivered
DIS000085,OIND000085,2025-04-27,2,Chennai,Delivered
DIS000086,OIND000086,2025-04-28,4,Chennai,Delivered
DIS000087,OIND000087,2025-04-29,1,Delhi,Delivered
DIS000088,OIND000088,2025-04-30,3,Hyderabad,In Transit
DIS000089,OIND000089,2025-05-01,4,Delhi,Delivered
DIS000090,OIND000090,2025-05-02,4,Mumbai,In Transit
DIS000091,OIND000091,2025-05-03,2,Chennai,Shipped
DIS000092,OIND000092,2025-05-04,1,Pune,Delivered
DIS000093,OIND000093,2025-05-05,1,Hyderabad,Delivered
DIS000094,OIND000094,2025-05-06,4,Delhi,Shipped
DIS000095,OIND000095,2025-05-07,3,Mumbai,Delivered
DIS000096,OIND000096,2025-05-08,4,Delhi,Shipped
DIS000097,OIND000097,2025-05-09,3,Pune,Delivered
DIS000098,OIND000098,2025-05-10,1,Delhi,In Transit
DIS000099,OIND000099,2025-05-11,3,Pune,Shipped
DIS000100,OIND000100,2025-05-12,4,Chennai,In Transit
DIS000101,OIND000101,2025-05-13,3,Pune,Shipped
DIS000102,OIND000102,2025-05-14,1,Chennai,Shipped
DIS000103,OIND000103,2025-05-15,3,Delhi,Shipped
DIS000104,OIND000104,2025-05-16,4,Hyderabad,In Transit
DIS000105,OIND000105,2025-05-17,1,Bangalore,Shipped
DIS000106,OIND000106,2025-05-18,4,Pune,Shipped
DIS000107,OIND000107,2025-05-19,1,Pune,In Transit
DIS000108,OIND000108,2025-05-20,2,Pune,In Transit
DIS000109,OIND000109,2025-05-21,4,Chennai,Delivered
DIS000110,OIND000110,2025-05-22,2,Pune,Shipped
DIS000111,OIND000111,2025-05-23,1,Hyderabad,Delivered
DIS000112,OIND000112,2025-05-24,1,Chennai,Delivered
DIS000113,OIND000113,2025-05-25,2,Pune,Shipped
DIS000114,OIND000114,2025-05-26,1,Hyderabad,In Transit
DIS000115,OIND000115,2025-05-27,4,Bangalore,Delivered
DIS000116,OIND000116,2025-05-28,4,Pune,Delivered
DIS000117,OIND000117,2025-05-29,4,Pune,Delivered
DIS000118,OIND000118,2025-05-30,3,Pune,Delivered
DIS000119,OIND000119,2025-05-31,3,Hyderabad,Delivered
DIS000120,OIND000120,2025-06-01,1,Delhi,Delivered
DIS000121,OIND000121,2025-06-02,1,Bangalore,Delivered
DIS000122,OIND000122,2025-06-03,2,Delhi,In Transit
DIS000123,OIND000123,2025-06-04,3,Chennai,Delivered
DIS000124,OIND000124,2025-06-05,1,Chennai,Delivered
DIS000125,OIND000125,2025-06-06,3,Delhi,Delivered
DIS000126,OIND000126,2025-06-07,1,Mumbai,In Transit
DIS000127,OIND000127,2025-06-08,1,Delhi,Delivered
DIS000128,OIND000128,2025-06-09,3,Mumbai,Delivered
DIS000129,OIND000129,2025-06-10,2,Delhi,In Transit
DIS000130,OIND000130,2025-06-11,3,Pune,In Transit
DIS000131,OIND000131,2025-06-12,4,Pune,Delivered
DIS000132,OIND000132,2025-06-13,1,Mumbai,Delivered
DIS000133,OIND000133,2025-06-14,1,Bangalore,In Transit
DIS000134,OIND000134,2025-06-15,4,Chennai,Delivered
DIS000135,OIND000135,2025-06-16,2,Mumbai,Shipped
DIS000136,OIND000136,2025-06-17,1,Bangalore,Shipped
DIS000137,OIND000137,2025-06-18,1,Chennai,In Transit
DIS000138,OIND000138,2025-06-19,2,Bangalore,In Transit
DIS000139,OIND000139,2025-06-20,2,Bangalore,In Transit
DIS000140,OIND000140,2025-06-21,3,Bangalore,In Transit
DIS000141,OIND000141,2025-06-22,2,Delhi,Delivered
DIS000142,OIND000142,2025-06-23,1,Bangalore,In Transit
DIS000143,OIND000143,2025-06-24,1,Hyderabad,Delivered
DIS000144,OIND000144,2025-06-25,2,Mumbai,Delivered
DIS000145,OIND000145,2025-06-26,3,Mumbai,In Transit
DIS000146,OIND000146,2025-06-27,4,Hyderabad,In Transit
DIS000147,OIND000147,2025-06-28,3,Pune,Shipped
DIS000148,OIND000148,2025-06-29,3,Bangalore,Delivered
DIS000149,OIND000149,2025-06-30,4,Hyderabad,Shipped
DIS000150,OIND000150,2025-07-01,4,Hyderabad,In Transit
DIS000151,OIND000151,2025-07-02,1,Chennai,Shipped
DIS000152,OIND000152,2025-07-03,4,Mumbai,Shipped
DIS000153,OIND000153,2025-07-04,4,Delhi,Shipped
DIS000154,OIND000154,2025-07-05,1,Mumbai,Delivered
DIS000155,OIND000155,2025-07-06,3,Bangalore,Delivered
DIS000156,OIND000156,2025-07-07,4,Bangalore,In Transit
DIS000157,OIND000157,2025-07-08,2,Bangalore,Delivered
DIS000158,OIND000158,2025-07-09,3,Pune,Shipped
DIS000159,OIND000159,2025-07-10,2,Pune,Delivered
DIS000160,OIND000160,2025-07-11,3,Delhi,Delivered
DIS000161,OIND000161,2025-07-12,3,Bangalore,In Transit
DIS000162,OIND000162,2025-07-13,1,Delhi,Shipped
DIS000163,OIND000163,2025-07-14,4,Chennai,In Transit
DIS000164,OIND000164,2025-07-15,4,Mumbai,Shipped
DIS000165,OIND000165,2025-07-16,2,Pune,Delivered
DIS000166,OIND000166,2025-07-17,4,Chennai,Delivered
DIS000167,OIND000167,2025-07-18,2,Bangalore,Shipped
DIS000168,OIND000168,2025-07-19,4,Mumbai,Delivered
DIS000169,OIND000169,2025-07-20,4,Delhi,Shipped
DIS000170,OIND000170,2025-07-21,3,Chennai,Shipped
DIS000171,OIND000171,2025-07-22,3,Chennai,Shipped
DIS000172,OIND000172,2025-07-23,4,Delhi,Delivered
DIS000173,OIND000173,2025-07-24,1,Delhi,Delivered
DIS000174,OIND000174,2025-07-25,3,Hyderabad,Delivered
DIS000175,OIND000175,2025-07-26,4,Bangalore,In Transit
DIS000176,OIND000176,2025-07-27,1,Pune,In Transit
DIS000177,OIND000177,2025-07-28,4,Delhi,Shipped
DIS000178,OIND000178,2025-07-29,4,Bangalore,Shipped
DIS000179,OIND000179,2025-07-30,2,Chennai,In Transit
DIS000180,OIND000180,2025-07-31,2,Chennai,Delivered
DIS000181,OIND000181,2025-08-01,2,Delhi,Delivered
DIS000182,OIND000182,2025-08-02,1,Mumbai,In Transit
DIS000183,OIND000183,2025-08-03,1,Hyderabad,Delivered
DIS000184,OIND000184,2025-08-04,3,Chennai,In Transit
DIS000185,OIND000185,2025-08-05,3,Hyderabad,Shipped
DIS000186,OIND000186,2025-08-06,2,Chennai,Delivered
DIS000187,OIND000187,2025-08-07,4,Bangalore,Shipped
DIS000188,OIND000188,2025-08-08,1,Bangalore,Shipped
DIS000189,OIND000189,2025-08-09,3,Hyderabad,In Transit
DIS000190,OIND000190,2025-08-10,4,Bangalore,In Transit
DIS000191,OIND000191,2025-08-11,2,Delhi,Shipped
DIS000192,OIND000192,2025-08-12,2,Delhi,Shipped
DIS000193,OIND000193,2025-08-13,4,Mumbai,Shipped
DIS000194,OIND000194,2025-08-14,4,Mumbai,Shipped
DIS000195,OIND000195,2025-08-15,3,Mumbai,Delivered
DIS000196,OIND000196,2025-08-16,1,Bangalore,Shipped
DIS000197,OIND000197,2025-08-17,4,Bangalore,Delivered
DIS000198,OIND000198,2025-08-18,4,Delhi,In Transit
DIS000199,OIND000199,2025-08-19,2,Chennai,In Transit
DIS000200,OIND000200,2025-08-20,2,Bangalore,Delivered
DIS000201,OIND000201,2025-08-21,2,Bangalore,Delivered
DIS000202,OIND000202,2025-08-22,3,Pune,In Transit
DIS000203,OIND000203,2025-08-23,4,Pune,Delivered
DIS000204,OIND000204,2025-08-24,1,Delhi,Delivered
DIS000205,OIND000205,2025-08-25,1,Mumbai,In Transit
DIS000206,OIND000206,2025-08-26,2,Bangalore,Delivered
DIS000207,OIND000207,2025-08-27,3,Mumbai,Shipped
DIS000208,OIND000208,2025-08-28,4,Delhi,Shipped
DIS000209,OIND000209,2025-08-29,2,Bangalore,In Transit
DIS000210,OIND000210,2025-08-30,1,Hyderabad,In Transit
DIS000211,OIND000211,2025-08-31,3,Hyderabad,In Transit
DIS000212,OIND000212,2025-09-01,3,Hyderabad,In Transit
DIS000213,OIND000213,2025-09-02,2,Hyderabad,In Transit
DIS000214,OIND000214,2025-09-03,1,Hyderabad,Delivered
DIS000215,OIND000215,2025-09-04,2,Chennai,Shipped
DIS000216,OIND000216,2025-09-05,3,Bangalore,Delivered
DIS000217,OIND000217,2025-09-06,2,Delhi,In Transit
DIS000218,OIND000218,2025-09-07,2,Mumbai,In Transit
DIS000219,OIND000219,2025-09-08,2,Bangalore,Delivered
DIS000220,OIND000220,2025-09-09,2,Delhi,Shipped
DIS000221,OIND000221,2025-09-10,2,Hyderabad,In Transit
DIS000222,OIND000222,2025-09-11,4,Chennai,Delivered
DIS000223,OIND000223,2025-09-12,3,Bangalore,Shipped
DIS000224,OIND000224,2025-09-13,3,Mumbai,Delivered
DIS000225,OIND000225,2025-09-14,4,Pune,Shipped
DIS000226,OIND000226,2025-09-15,1,Bangalore,Delivered
DIS000227,OIND000227,2025-09-16,4,Mumbai,In Transit
DIS000228,OIND000228,2025-09-17,1,Bangalore,In Transit
DIS000229,OIND000229,2025-09-18,1,Bangalore,In Transit
DIS000230,OIND000230,2025-09-19,2,Hyderabad,In Transit
DIS000231,OIND000231,2025-09-20,1,Mumbai,Delivered
DIS000232,OIND000232,2025-09-21,4,Delhi,Shipped
DIS000233,OIND000233,2025-09-22,1,Bangalore,In Transit
DIS000234,OIND000234,2025-09-23,1,Bangalore,In Transit
DIS000235,OIND000235,2025-09-24,4,Pune,In Transit
DIS000236,OIND000236,2025-09-25,1,Bangalore,Shipped
DIS000237,OIND000237,2025-09-26,3,Bangalore,Delivered
DIS000238,OIND000238,2025-09-27,4,Hyderabad,Delivered
DIS000239,OIND000239,2025-09-28,4,Delhi,In Transit
DIS000240,OIND000240,2025-09-29,2,Bangalore,Delivered
DIS000241,OIND000241,2025-09-30,2,Hyderabad,In Transit
DIS000242,OIND000242,2025-10-01,4,Mumbai,Shipped
DIS000243,OIND000243,2025-10-02,1,Bangalore,Delivered
DIS000244,OIND000244,2025-10-03,3,Bangalore,In Transit
DIS000245,OIND000245,2025-10-04,3,Delhi,Shipped
DIS000246,OIND000246,2025-10-05,4,Chennai,Shipped
DIS000247,OIND000247,2025-10-06,2,Pune,Delivered
DIS000248,OIND000248,2025-10-07,2,Pune,Shipped
DIS000249,OIND000249,2025-10-08,3,Chennai,Shipped
DIS000250,OIND000250,2025-10-09,1,Hyderabad,In Transit
DIS000251,OIND000251,2025-10-10,4,Bangalore,Delivered
DIS000252,OIND000252,2025-10-11,2,Mumbai,Shipped
DIS000253,OIND000253,2025-10-12,3,Chennai,Shipped
DIS000254,OIND000254,2025-10-13,2,Delhi,Delivered
DIS000255,OIND000255,2025-10-14,3,Pune,Shipped
DIS000256,OIND000256,2025-10-15,1,Chennai,Shipped
DIS000257,OIND000257,2025-10-16,2,Bangalore,Shipped
DIS000258,OIND000258,2025-10-17,3,Delhi,Delivered
DIS000259,OIND000259,2025-10-18,2,Delhi,Delivered
DIS000260,OIND000260,2025-10-19,2,Bangalore,In Transit
DIS000261,OIND000261,2025-10-20,2,Mumbai,In Transit
DIS000262,OIND000262,2025-10-21,4,Chennai,Delivered
DIS000263,OIND000263,2025-10-22,4,Delhi,Delivered
DIS000264,OIND000264,2025-10-23,2,Chennai,Delivered
DIS000265,OIND000265,2025-10-24,1,Hyderabad,Delivered
DIS000266,OIND000266,2025-10-25,2,Pune,Delivered
DIS000267,OIND000267,2025-10-26,4,Pune,Delivered
DIS000268,OIND000268,2025-10-27,1,Delhi,In Transit
DIS000269,OIND000269,2025-10-28,4,Delhi,Shipped
DIS000270,OIND000270,2025-10-29,2,Delhi,Shipped
DIS000271,OIND000271,2025-10-30,4,Hyderabad,Delivered
DIS000272,OIND000272,2025-10-31,1,Pune,In Transit
DIS000273,OIND000273,2025-11-01,4,Chennai,In Transit
DIS000274,OIND000274,2025-11-02,2,Delhi,Delivered
DIS000275,OIND000275,2025-11-03,1,Bangalore,Delivered
DIS000276,OIND000276,2025-11-04,4,Pune,Shipped
DIS000277,OIND000277,2025-11-05,3,Hyderabad,In Transit
DIS000278,OIND000278,2025-11-06,2,Chennai,Delivered
DIS000279,OIND000279,2025-11-07,1,Chennai,Delivered
DIS000280,OIND000280,2025-11-08,1,Mumbai,Delivered
DIS000281,OIND000281,2025-11-09,4,Hyderabad,Shipped
DIS000282,OIND000282,2025-11-10,1,Delhi,Delivered
DIS000283,OIND000283,2025-11-11,1,Chennai,Shipped
DIS000284,OIND000284,2025-11-12,4,Hyderabad,Shipped
DIS000285,OIND000285,2025-11-13,2,Bangalore,Delivered
DIS000286,OIND000286,2025-11-14,4,Delhi,Shipped
DIS000287,OIND000287,2025-11-15,4,Chennai,In Transit
DIS000288,OIND000288,2025-11-16,2,Mumbai,Shipped
DIS000289,OIND000289,2025-11-17,3,Mumbai,In Transit
DIS000290,OIND000290,2025-11-18,2,Pune,Shipped
DIS000291,OIND000291,2025-11-19,2,Pune,In Transit
DIS000292,OIND000292,2025-11-20,1,Mumbai,In Transit
DIS000293,OIND000293,2025-11-21,4,Mumbai,Shipped
DIS000294,OIND000294,2025-11-22,1,Hyderabad,In Transit
DIS000295,OIND000295,2025-11-23,2,Bangalore,Shipped
DIS000296,OIND000296,2025-11-24,3,Chennai,Delivered
DIS000297,OIND000297,2025-11-25,1,Delhi,Shipped
DIS000298,OIND000298,2025-11-26,3,Mumbai,In Transit
DIS000299,OIND000299,2025-11-27,3,Delhi,Delivered
DIS000300,OIND000300,2025-11-28,4,Delhi,Shipped
DIS000301,OIND000301,2025-11-29,4,Delhi,In Transit
DIS000302,OIND000302,2025-11-30,2,Hyderabad,Delivered
DIS000303,OIND000303,2025-12-01,4,Bangalore,Shipped
DIS000304,OIND000304,2025-12-02,2,Delhi,Delivered
DIS000305,OIND000305,2025-12-03,2,Chennai,Delivered
DIS000306,OIND000306,2025-12-04,1,Hyderabad,Shipped
DIS000307,OIND000307,2025-12-05,1,Hyderabad,Shipped
DIS000308,OIND000308,2025-12-06,1,Pune,Delivered
DIS000309,OIND000309,2025-12-07,3,Chennai,Shipped
DIS000310,OIND000310,2025-12-08,1,Chennai,Delivered
DIS000311,OIND000311,2025-12-09,2,Hyderabad,In Transit
DIS000312,OIND000312,2025-12-10,1,Hyderabad,In Transit
DIS000313,OIND000313,2025-12-11,1,Chennai,In Transit
DIS000314,OIND000314,2025-12-12,3,Mumbai,Shipped
DIS000315,OIND000315,2025-12-13,1,Pune,In Transit
DIS000316,OIND000316,2025-12-14,3,Chennai,Shipped
DIS000317,OIND000317,2025-12-15,1,Delhi,Delivered
DIS000318,OIND000318,2025-12-16,1,Pune,In Transit
DIS000319,OIND000319,2025-12-17,1,Mumbai,In Transit
DIS000320,OIND000320,2025-12-18,1,Chennai,In Transit
DIS000321,OIND000321,2025-12-19,2,Delhi,Shipped
DIS000322,OIND000322,2025-12-20,1,Mumbai,Delivered
DIS000323,OIND000323,2025-12-21,1,Mumbai,Delivered
DIS000324,OIND000324,2025-12-22,1,Mumbai,In Transit
DIS000325,OIND000325,2025-12-23,1,Chennai,Delivered
DIS000326,OIND000326,2025-12-24,1,Mumbai,In Transit
DIS000327,OIND000327,2025-12-25,4,Chennai,In Transit
DIS000328,OIND000328,2025-12-26,2,Delhi,Delivered
DIS000329,OIND000329,2025-12-27,2,Pune,Delivered
DIS000330,OIND000330,2025-12-28,4,Hyderabad,Delivered
DIS000331,OIND000331,2025-12-29,4,Hyderabad,In Transit
DIS000332,OIND000332,2025-12-30,4,Bangalore,Shipped
DIS000333,OIND000333,2025-12-31,2,Mumbai,Delivered
DIS000334,OIND000334,2026-01-01,2,Chennai,Delivered
DIS000335,OIND000335,2026-01-02,3,Pune,In Transit
DIS000336,OIND000336,2026-01-03,4,Chennai,In Transit
DIS000337,OIND000337,2026-01-04,2,Pune,Shipped
DIS000338,OIND000338,2026-01-05,3,Mumbai,In Transit
DIS000339,OIND000339,2026-01-06,2,Bangalore,In Transit
DIS000340,OIND000340,2026-01-07,4,Bangalore,Shipped
DIS000341,OIND000341,2026-01-08,3,Chennai,Shipped
DIS000342,OIND000342,2026-01-09,4,Bangalore,In Transit
DIS000343,OIND000343,2026-01-10,1,Chennai,In Transit
DIS000344,OIND000344,2026-01-11,4,Pune,Shipped
DIS000345,OIND000345,2026-01-12,3,Mumbai,In Transit
DIS000346,OIND000346,2026-01-13,2,Hyderabad,In Transit
DIS000347,OIND000347,2026-01-14,4,Chennai,In Transit
DIS000348,OIND000348,2026-01-15,2,Mumbai,In Transit
DIS000349,OIND000349,2026-01-16,1,Mumbai,Shipped
DIS000350,OIND000350,2026-01-17,2,Delhi,In Transit
DIS000351,OIND000351,2026-01-18,4,Mumbai,Delivered
DIS000352,OIND000352,2026-01-19,1,Chennai,Shipped
DIS000353,OIND000353,2026-01-20,2,Chennai,Delivered
DIS000354,OIND000354,2026-01-21,2,Chennai,In Transit
DIS000355,OIND000355,2026-01-22,2,Mumbai,Delivered
DIS000356,OIND000356,2026-01-23,4,Hyderabad,Delivered
DIS000357,OIND000357,2026-01-24,3,Pune,Delivered
DIS000358,OIND000358,2026-01-25,4,Mumbai,Shipped
DIS000359,OIND000359,2026-01-26,4,Pune,In Transit
DIS000360,OIND000360,2026-01-27,3,Mumbai,Shipped
DIS000361,OIND000361,2026-01-28,1,Bangalore,Shipped
DIS000362,OIND000362,2026-01-29,3,Bangalore,In Transit
DIS000363,OIND000363,2026-01-30,2,Pune,Shipped
DIS000364,OIND000364,2026-01-31,2,Delhi,Delivered
DIS000365,OIND000365,2026-02-01,4,Hyderabad,Delivered
DIS000366,OIND000366,2026-02-02,2,Bangalore,In Transit
DIS000367,OIND000367,2026-02-03,1,Chennai,Delivered
DIS000368,OIND000368,2026-02-04,1,Bangalore,Delivered
DIS000369,OIND000369,2026-02-05,2,Hyderabad,Delivered
DIS000370,OIND000370,2026-02-06,1,Pune,Shipped
DIS000371,OIND000371,2026-02-07,2,Pune,Delivered
DIS000372,OIND000372,2026-02-08,3,Pune,Shipped
DIS000373,OIND000373,2026-02-09,2,Pune,In Transit
DIS000374,OIND000374,2026-02-10,2,Mumbai,In Transit
DIS000375,OIND000375,2026-02-11,4,Delhi,Delivered
DIS000376,OIND000376,2026-02-12,2,Bangalore,Shipped
DIS000377,OIND000377,2026-02-13,2,Mumbai,Shipped
DIS000378,OIND000378,2026-02-14,4,Chennai,Delivered
DIS000379,OIND000379,2026-02-15,4,Delhi,In Transit
DIS000380,OIND000380,2026-02-16,3,Bangalore,Shipped
DIS000381,OIND000381,2026-02-17,2,Bangalore,Shipped
DIS000382,OIND000382,2026-02-18,3,Bangalore,Delivered
DIS000383,OIND000383,2026-02-19,2,Chennai,In Transit
DIS000384,OIND000384,2026-02-20,4,Mumbai,Shipped
DIS000385,OIND000385,2026-02-21,3,Bangalore,In Transit
DIS000386,OIND000386,2026-02-22,1,Bangalore,Shipped
DIS000387,OIND000387,2026-02-23,2,Delhi,Shipped
DIS000388,OIND000388,2026-02-24,1,Bangalore,In Transit
DIS000389,OIND000389,2026-02-25,4,Pune,Delivered
DIS000390,OIND000390,2026-02-26,3,Hyderabad,Shipped
DIS000391,OIND000391,2026-02-27,2,Bangalore,Delivered
DIS000392,OIND000392,2026-02-28,3,Pune,In Transit
DIS000393,OIND000393,2026-03-01,3,Chennai,Delivered
DIS000394,OIND000394,2026-03-02,4,Chennai,Shipped
DIS000395,OIND000395,2026-03-03,4,Chennai,In Transit
DIS000396,OIND000396,2026-03-04,4,Mumbai,Delivered
DIS000397,OIND000397,2026-03-05,1,Hyderabad,Delivered
DIS000398,OIND000398,2026-03-06,3,Bangalore,Delivered
DIS000399,OIND000399,2026-03-07,2,Delhi,Shipped
DIS000400,OIND000400,2026-03-08,4,Bangalore,In Transit
DIS000401,OIND000401,2026-03-09,2,Pune,Shipped
DIS000402,OIND000402,2026-03-10,4,Mumbai,Shipped
DIS000403,OIND000403,2026-03-11,1,Chennai,Shipped
DIS000404,OIND000404,2026-03-12,4,Mumbai,Delivered
DIS000405,OIND000405,2026-03-13,4,Chennai,Delivered
DIS000406,OIND000406,2026-03-14,4,Mumbai,In Transit
DIS000407,OIND000407,2026-03-15,3,Mumbai,Delivered
DIS000408,OIND000408,2026-03-16,1,Delhi,Shipped
DIS000409,OIND000409,2026-03-17,2,Hyderabad,Shipped
DIS000410,OIND000410,2026-03-18,1,Pune,In Transit
DIS000411,OIND000411,2026-03-19,3,Mumbai,In Transit
DIS000412,OIND000412,2026-03-20,4,Pune,Shipped
DIS000413,OIND000413,2026-03-21,2,Delhi,Shipped
DIS000414,OIND000414,2026-03-22,4,Delhi,Delivered
DIS000415,OIND000415,2026-03-23,2,Bangalore,In Transit
DIS000416,OIND000416,2026-03-24,4,Hyderabad,Delivered
DIS000417,OIND000417,2026-03-25,2,Mumbai,In Transit
DIS000418,OIND000418,2026-03-26,1,Chennai,Shipped
DIS000419,OIND000419,2026-03-27,3,Hyderabad,Delivered
DIS000420,OIND000420,2026-03-28,4,Bangalore,In Transit
DIS000421,OIND000421,2026-03-29,1,Delhi,Delivered
DIS000422,OIND000422,2026-03-30,3,Pune,In Transit
DIS000423,OIND000423,2026-03-31,3,Pune,In Transit
DIS000424,OIND000424,2026-04-01,3,Delhi,Shipped
DIS000425,OIND000425,2026-04-02,2,Chennai,Shipped
DIS000426,OIND000426,2026-04-03,1,Delhi,Delivered
DIS000427,OIND000427,2026-04-04,1,Delhi,Delivered
DIS000428,OIND000428,2026-04-05,2,Hyderabad,Delivered
DIS000429,OIND000429,2026-04-06,2,Chennai,Shipped
DIS000430,OIND000430,2026-04-07,1,Hyderabad,Shipped
DIS000431,OIND000431,2026-04-08,4,Delhi,Delivered
DIS000432,OIND000432,2026-04-09,4,Delhi,In Transit
DIS000433,OIND000433,2026-04-10,1,Hyderabad,Delivered
DIS000434,OIND000434,2026-04-11,2,Bangalore,Shipped
DIS000435,OIND000435,2026-04-12,1,Mumbai,In Transit
DIS000436,OIND000436,2026-04-13,4,Delhi,Delivered
DIS000437,OIND000437,2026-04-14,4,Mumbai,Shipped
DIS000438,OIND000438,2026-04-15,2,Pune,Shipped
DIS000439,OIND000439,2026-04-16,4,Mumbai,Delivered
DIS000440,OIND000440,2026-04-17,3,Chennai,Delivered
DIS000441,OIND000441,2026-04-18,4,Mumbai,Shipped
